,0
gene_id,Rv1192
name,Rv1192
operon,Op781
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0691c,Rv1776c,Rv1816,devR,Rv3488,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1192"">External Database</a>"
