,0
gene_id,Rv3466
name,Rv3466
operon,Op2170
gene_product,hypothetical protein
COG,Defense mechanisms
regulator,"iniR,csoR,Rv1353c,Rv2887,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3466"">External Database</a>"
