,0
gene_id,Rv3587c
name,Rv3587c
operon,Op2239
gene_product,membrane protein
COG,No COG annotation
regulator,"Rv0047c,senX3,regX3,Rv1255c,Rv1816,Rv2021c,Rv2324,bkaR,sigH,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3587c"">External Database</a>"
