,0
gene_id,Rv2459
name,Rv2459
operon,Op1556
gene_product,MFS-type transporter
COG,Amino acid transport and metabolism
regulator,"Rv0047c,Rv0081,Rv0324,Rv0678,Rv1776c,Rv2324,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2459"">External Database</a>"
