,0
gene_id,Rv2907c
name,rimM
operon,Op1825
gene_product,16S rRNA processing protein RimM
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv1776c,Rv2034"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2907c"">External Database</a>"
