,0
gene_id,Rv3322c
name,Rv3322c
operon,Op2079
gene_product,methyltransferase
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0023,Rv0081,Rv0302,Rv1776c,Rv2021c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3322c"">External Database</a>"
