,0
gene_id,Rv1004c
name,Rv1004c
operon,Op654
gene_product,membrane protein
COG,No COG annotation
regulator,"Rv0047c,csoR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1004c"">External Database</a>"
