sample,Rv1086
SRX3995807,0.2645877548
SRX3995806,0.40808816130000003
SRX3995809,0.5559653327
SRX3995808,0.7416973095
SRX4619048,0.5242557824
SRX4619047,0.7685183116000001
SRX4619049,0.6432739311
SRX4619050,0.8414208539
SRX3995804,0.3091160099
SRX3995805,-0.3091160099
SRX5089845,-0.188036683
SRX5089844,-0.3503582706
SRX5089860,0.062654347
SRX5089859,-0.0194924843
SRX5089858,-0.0431618628
SRX5089854,1.2449502236
SRX5089853,1.1770581493
SRX5089852,1.2238265014
SRX5089856,-0.1024483316
SRX5089855,-0.1633160625
SRX5089857,-0.0664831677
SRX5089868,1.2731201838000001
SRX5089866,1.4787015145
SRX5089867,1.3117511877
SRX5089870,0.0790102512
SRX5089869,0.16724254400000002
SRX5089871,0.36356447080000004
SRX5089846,1.3889171753
SRX5089848,1.3539470668
SRX5089847,1.198205466
SRX5089849,-0.3976589076
SRX5089850,-0.2555896131
SRX5089851,-0.2563699018
SRX5089863,1.6021481353
SRX5089861,1.6825039092
SRX5089862,1.5603751662
SRX5089865,-0.14495612730000002
SRX5089864,-0.24408439850000002
SRX5388955,-0.151559609
SRX5388957,0.0666205378
SRX5388954,0.0196624743
SRX5388956,0.0652765969
SRX5388960,1.268502203
SRX5388961,1.1831512461
SRX5388959,1.3428985785
SRX5388958,1.5361734495000001
SRX5388964,0.9621932508000001
SRX5388965,1.0174157622
SRX5388962,0.9053368961
SRX5388963,0.9827454513
SRX6889335,0.2483054993
SRX6889333,-0.2483054993
SRX6810002,-0.036476271500000004
SRX6810004,-0.0908963332
SRX6810003,0.1273726047
SRX6810006,0.7205129626
SRX6810005,0.5027856588
SRX6810007,1.1765000978
ERX1818322,0.1218836702
ERX1818321,-0.1218836702
SRX2617830,-0.27052934
SRX2617831,-0.1470831265
SRX2617833,0.32882721940000004
SRX2617832,0.5934378187
SRX2617828,0.0305237077
SRX2617827,0.0648966037
SRX2617829,-0.0954203114
SRX3456119,0.10873349700000001
SRX3456118,0.1657624359
SRX3456117,0.0067826948
SRX3456101,0.036854572700000005
SRX3456099,0.0633260338
SRX3456100,-0.1001806065
SRX3456107,0.3798594865
SRX3456105,0.3952399418
SRX4374122,0.322151738
SRX4374121,0.2790069772
SRX4374123,-0.1476161386
SRX4374124,0.10866032960000001
SRX4374125,-0.0280687536
SRX4374126,-0.080591576
SRX4374127,0.3373790176
SRX4374128,0.5649286878
SRX4374129,-0.011910336
SRX4374130,0.4762706768
SRX4374132,0.07353869390000001
SRX4374131,0.3435859392
SRX4374133,0.4298861634
SRX4374135,0.2313382239
SRX4374134,0.4320382538
SRX4374138,0.0209335938
SRX4374136,0.4650882885
SRX4374137,0.08484627600000001
SRX1091379,-0.058751955300000006
SRX1091380,-0.10425055350000001
SRX1091377,-0.0310485388
SRX1091378,0.0310485388
SRX4647145,-0.0226485988
SRX4647146,-0.2107266968
SRX4647147,-0.08365519190000001
SRX4647144,0.0128057631
SRX4647143,0.0216459271
SRX4647142,-0.0344516902
SRX4647155,0.010686034300000001
SRX4647152,-0.0141745996
SRX4647153,0.0830054284
SRX4647154,0.031905962
SRX4647148,-0.3254926802
SRX4647149,-0.3846023431
SRX4647151,-0.5056050623
SRX4647150,-0.2451680589
SRX4647123,-0.0054923076
SRX4647124,0.1433741664
SRX4647125,-0.1378818588
SRX3103185,0.2514546838
SRX3103189,0.45756449050000003
SRX3103187,0.0378732636
SRX3103184,-0.038905888300000004
SRX3103188,0.0562319301
SRX3103186,-0.0173260418
SRX1372110,-0.2848777538
SRX1372111,-0.4627694659
SRX1372108,-0.0727514058
SRX1372109,0.0727514058
SRX4506085,0.10804890040000001
SRX4506083,0.1007658077
SRX4506089,0.0948150544
SRX4506087,-0.0027368287
SRX4506077,0.0313933085
SRX4506079,-0.0856832751
SRX4506075,0.011038265700000001
SRX4506081,0.0432517009
SRX4506084,-0.41961247760000003
SRX4506086,-0.517126396
SRX4506088,-0.4379771472
SRX4506090,-0.5389454730000001
SRX4506078,-0.3705239028
SRX4506080,-0.3508483135
SRX4506082,-0.31777117190000004
SRX4506076,-0.34759623640000004
SRX5352221,-0.0245605015
SRX5352223,-0.1719965041
SRX5352222,-0.19976832900000002
SRX5352229,0.4024461917
SRX5352227,0.515085586
SRX5352228,0.5068910593
SRX5352231,0.7712048299
SRX5352232,0.9893964269000001
SRX5352230,0.7918175432
SRX5352225,0.2140436318
SRX5352224,0.25850674960000003
SRX5352226,-0.24591143110000002
SRX5352220,-0.057681717900000005
SRX5352219,0.0370616217
SRX5352218,0.020620096100000002
SRX4498228,0.1047959819
SRX4498224,-0.027353590100000002
SRX4498230,0.019433661
SRX4498226,-0.0593013847
SRX4498218,0.0377423214
SRX4498216,-0.048011150200000005
SRX4498220,-0.0322031454
SRX4498222,0.0424719743
SRX4498225,-0.4413598842
SRX4498227,-0.25602480380000003
SRX4498231,-0.3446776783
SRX4498229,-0.4259082133
SRX4498217,-0.41828810710000003
SRX4498221,-0.4073035031
SRX4498219,-0.3227513499
SRX4498223,-0.40666836110000004
SRX5079928,0.0633421948
SRX5079930,0.13082111130000001
SRX5079929,0.225712499
SRX5079923,0.0002622761
SRX5079924,-0.0624942884
SRX5079922,0.0915635821
SRX5079920,-0.0513172082
SRX5079921,0.0666115176
SRX5079919,-0.015294309300000001
SRX5079926,0.1299161373
SRX5079925,0.1606077442
SRX5079927,-0.030902572000000003
SRX894005,0.767808292
SRX894004,0.6177181271000001
SRX894006,0.5566087506
SRX893999,0.1012995113
SRX894000,-0.1034462616
SRX893998,0.0021467503
SRX4647489,-0.0302012915
SRX4647490,0.0302012915
SRX4647492,0.0797176571
SRX4647491,0.2019296941
SRX4647496,-0.0906309267
SRX4647495,0.11499166370000001
SRX4647499,0.1059577287
SRX4647500,0.10101388730000001
SRX4647493,0.0031627511
SRX4647494,-0.0748585922
SRX4647497,0.0860183815
SRX4647498,0.1063701205
SRX4505482,-0.10805740850000001
SRX4505486,-0.0065033803
SRX4505484,-0.137426945
SRX4505473,-0.0042548661
SRX4505476,-0.0954616836
SRX4505480,-0.062294261000000004
SRX4505478,-0.017743811300000002
SRX4505474,0.1754997559
SRX4505483,0.44367741990000004
SRX4505485,0.2881886322
SRX4505487,0.2974192691
SRX4505488,0.3804049379
SRX4505481,0.2897744479
SRX4505477,0.2638694479
SRX4505475,0.3146621828
SRX4505479,0.24796286250000002
SRX4605773,-0.1866096338
SRX4605774,-0.212408386
SRX4605772,0.033234458
SRX4605771,-0.033234458
SRX5178871,0.07322389900000001
SRX5178872,0.1150097747
SRX5178868,-0.1379078007
SRX5178870,0.1862649277
SRX5178869,-0.048357127
ERX1404045,-0.1234774468
ERX1404046,0.1234774468
ERX1404043,0.34478631800000004
ERX1404044,-0.0380222637
ERX237502,-0.27493984600000004
ERX237505,0.0711955863
ERX237506,0.0623531924
ERX237500,0.061309006400000005
ERX237497,0.37430497160000004
ERX237499,0.4827931098
ERX237507,0.07051997880000001
ERX237496,-0.1628524402
ERX237504,0.09233246140000001
ERX3772318,-0.20430130400000002
ERX3772320,-0.1037732766
ERX3772319,-0.0799752652
ERX3772321,-0.1105500831
ERX3772322,-0.1184259718
ERX3772323,0.2289760549
SRX4314262,-0.0471477563
SRX4314263,-0.0496567928
SRX4314261,0.096804549
SRX4314265,-0.0650590642
SRX4314266,0.1001104725
SRX4314264,-0.4235573133
SRX4314268,-0.4962445193
SRX4314267,-0.6365197605
SRX4314271,-0.2989327147
SRX4314272,-0.6589817463000001
SRX4314275,-0.7518113214000001
SRX4314274,-0.8176474215
SRX4314273,-1.032966757
SRX4314278,-0.3244882073
SRX4314276,-0.6415547580000001
SRX4314281,-0.3520168913
SRX4314279,-1.0572228633
SRX4314280,-1.1360437552
SRX4314284,-0.9090038436000001
SRX4314283,-0.806626265
SRX4314282,-0.7225882962
SRX4314293,-1.2025822084
SRX4314292,-0.5396415312
SRX4314291,-0.7206346021000001
SRX4314297,-0.6715449776
SRX4314298,-0.43760542610000003
SRX4314299,-0.293881854
SRX4314302,-0.27560854560000003
SRX4314301,-0.38000636050000003
SRX4314300,-0.4045837218
SRX4314305,-0.5746569802
SRX4314304,-0.0481893029
SRX4314303,-0.5198894769
SRX4314309,-0.5349812314
SRX4314306,-0.289512117
SRX4314308,-0.5045856014
SRX4314307,-0.5557698057
SRX4314311,-0.2211151327
SRX4314317,0.0573296879
SRX4314316,-0.1841736142
SRX4314318,0.2474573561
SRX4314319,0.1334867609
SRX4314331,-0.38353740480000004
SRX4314330,-0.5438559868
SRX4314332,-0.4766559332
SRX4314335,-0.5454919657
SRX4314334,-0.4043468341
SRX4314333,-0.7396746193
SRX4314338,-0.3546748904
SRX4314336,-0.44203115190000003
SRX4314337,-0.4015957987
SRX4314339,-0.3604089338
SRX4314340,-0.3262201932
SRX4314341,-0.491078426
SRX3686762,-0.4846660924
SRX3686763,-0.46976431030000004
SRX3686761,-0.5414858919000001
SRX3686765,-0.1178346204
SRX3686769,0.0965748828
SRX3686766,0.022779444700000002
SRX3686768,0.045918616
SRX3686764,-0.06381199900000001
SRX3686767,-0.0643616269
SRX3686788,-8.47322e-05
SRX3686791,-0.10685058680000001
SRX3686792,-0.0725093309
SRX3686793,-0.0079377982
SRX3686790,0.187555925
SRX3686789,-0.000173477
SRX3686829,-0.2036474781
SRX3686830,-0.1614165541
SRX3686828,-0.3451503034
SRX3686819,-0.035384077
SRX3686818,-0.057377628800000004
SRX3686817,-0.08353289180000001
SRX3686822,0.7608706881
SRX3686820,0.8015643537
SRX3686821,0.7812522049
SRX3686743,-0.500042815
SRX3686744,-0.6450878108
SRX3686745,-0.5436140397
SRX3686772,-0.9608318025
SRX3686770,-0.8274836720000001
SRX3686771,-0.9151805860000001
SRX3686794,-0.8019938901
SRX3686796,-0.3135411051
SRX3686751,-0.6004219487
SRX3686749,-0.4562555032
SRX3686750,-0.47786149440000003
SRX3686778,-0.7724091318
SRX3686777,-0.7671287363
SRX3686776,-0.8829199181
SRX3686800,-0.3950752717
SRX3686801,-0.6276805236
SRX3686755,-0.24903790720000002
SRX3686757,-0.4086908732
SRX3686756,-0.4032682752
SRX3686784,-0.9012322547
SRX3686783,-0.8750626993
SRX3686782,-0.7901873897
SRX3686809,-0.2472741866
SRX3686807,-0.46435045810000003
SRX3686808,-0.4058858584
SRX3686787,0.3107380826
SRX3686786,0.2515157284
SRX3686785,0.1740890909
SRX3686799,-0.060766192600000005
SRX3686797,-0.0269991803
SRX3686798,0.0055962206
SRX3686746,-0.2312558851
SRX3686748,-0.1793120092
SRX3686747,-0.2028517634
SRX3686773,-0.23211615030000002
SRX3686774,-0.3333787525
SRX3686775,-0.3853932346
SRX3686754,0.0669456284
SRX3686753,0.1102274634
SRX3686752,0.0298739113
SRX3686780,-0.0303361787
SRX3686779,0.0279852465
SRX3686781,-0.0603164174
SRX3686806,-0.0095722546
SRX3686805,0.0981787363
SRX3686758,0.4033133847
SRX3686760,0.2207463658
SRX3686759,0.3219652626
SRX3686810,0.33731709790000003
SRX3686811,0.2936433905
SRX3686812,0.30194277140000003
SRX3686813,-0.6560375376
SRX3686815,0.573606312
SRX3686816,0.5301903804
SRX3686823,-0.8713264815
SRX3686824,-0.6033633463
SRX3686825,0.29155185100000003
SRX3686827,0.4686923505
SRX3686826,0.37879642480000003
SRX7054191,-0.09089170640000001
SRX7054189,-0.0364743142
SRX7054190,0.12736602060000002
SRX7054193,0.6705115208
SRX7054192,0.7992012225
SRX7054194,0.9196611516000001
SRX4506284,0.11510845230000001
SRX4506280,-0.0386903147
SRX4506282,-0.20440072410000001
SRX4506278,-0.0243306579
SRX4506274,-0.0143561728
SRX4506273,0.047014203500000004
SRX4506271,-0.0667325557
SRX4506276,0.034074525
SRX4506283,0.1487285937
SRX4506279,0.1824176842
SRX4506285,0.1891162144
SRX4506281,0.16872410540000002
SRX4506275,-0.0043126943
SRX4506277,-0.1068497422
SRX4506272,-0.0504233865
SRX2923393,-0.037396247800000004
SRX2923394,0.037396247800000004
SRX2923398,0.49858463340000003
SRX2923397,0.5692122082000001
SRX2923395,1.211689845
SRX2923396,1.2189509219
SRX2923400,-0.8651622032
SRX2923401,-0.9136796468
SRX2923403,0.4901514033
SRX2923402,0.7745515663
SRX6853288,-0.1526217336
SRX6853287,0.060484465300000005
SRX6853286,0.0161835437
SRX6853284,-0.022062140100000002
SRX6853285,-0.0671855465
SRX6853283,0.0892476865
SRX4319040,0.09950710360000001
SRX4319041,0.0038923250000000003
SRX4319039,-0.10339942860000001
SRX4314613,-1.1900561439
SRX4314614,-0.9591799097
SRX4314615,-1.2777753363
SRX4314632,-0.9307500934
SRX4314631,-0.7097854974000001
SRX4314633,-0.6672551090000001
SRX4314622,-0.9676388103
SRX4314623,-1.2468759865
SRX4314624,-1.5051492169
SRX4314611,0.07559427
SRX4314610,-0.2064888585
SRX4314612,0.1308945885
SRX4314630,-0.13137830720000002
SRX4314628,-0.23861651220000002
SRX4314629,-0.0356923856
SRX4314619,-0.243783042
SRX4314621,-0.2613623994
SRX4314620,-0.1113549954
SRX7119390,-0.0763459128
SRX7119388,0.0763459128
SRX7119386,0.7036544915
SRX7119385,0.7124947585
SRX7119387,0.6302824410000001
SRX3746749,0.8620110907
SRX3746748,1.0405546755
SRX3746751,0.125272402
SRX3746750,0.45339673410000003
SRX3746752,0.1293615051
SRX3746753,0.2282844893
SRX3746755,-0.0847618905
SRX3746754,0.0847618905
SRX2345943,-0.13341762940000002
SRX2345942,0.13341762940000002
SRX2345941,0.3452588512
SRX2345940,0.4203593637
SRX3992217,0.086608029
SRX3992216,0.2952912938
SRX3992214,-0.4605168772
SRX3992215,-0.087453693
SRX3992221,-0.28434984620000003
SRX3992220,-0.505063617
SRX3992219,-0.5794970591
SRX3992218,-0.8579587808
SRX3992201,-0.8573800570000001
SRX3992200,-0.6197318287
SRX3992198,0.1058526063
SRX3992199,0.2195368719
SRX3992202,0.1588158761
SRX3992203,-0.0616696149
SRX3992204,-0.2647377925
SRX3992205,0.5989817106
SRX3992206,-0.2033344149
SRX3992207,0.6506684196
SRX3992209,-0.2545830236
SRX3992208,-0.4819493097
SRX3992212,-0.317521947
SRX3992213,-0.298754317
SRX3992210,0.1024237756
SRX3992211,-0.1024237756
SRX357084,0.0413862927
SRX357083,-0.0413862927
SRX4647134,0.3030989696
SRX4647137,-0.0985593857
SRX4647136,0.2916435618
SRX4647135,0.4190832893
SRX4647139,0.0323518109
SRX4647141,-0.0592290693
SRX4647140,0.0048302969
SRX4647138,0.0220469615
SRX4647128,0.0963177145
SRX4647127,-0.0771837311
SRX4647129,-0.0067052585
SRX4647126,0.012405736
SRX4647133,-0.11643324340000001
SRX4647132,-0.1850365166
SRX4647131,-0.2757314671
SRX4647130,-0.24873182230000002
SRX6923924,-0.09583282130000001
SRX6923925,-0.0704336062
SRX6923923,-0.093215026
SRX6923922,0.0185151286
SRX6923939,0.1211631553
SRX6923938,-0.1211631553
SRX6923936,-0.16493047200000002
SRX6923937,-0.1315441459
SRX5509428,-0.1323868205
SRX5509427,0.1323868205
SRX1882560,-1.6452670099
SRX1882558,-1.5725647407999999
SRX1882559,-1.5755355945
SRX1882561,-1.9827708884000002
SRX1882563,-1.9841231686
SRX1882562,-1.9853303952
SRX1882565,-1.9973621041
SRX1882566,-2.0448230346
SRX1882564,-2.2000004762
SRX1882568,-1.9997639668
SRX1882567,-2.0899325619
SRX1882569,-2.0782413863
SRX1882555,-0.0160689386
SRX1882557,0.0027894604000000003
SRX1882556,0.0132794782
SRX5088615,0.36042334260000003
SRX5088616,0.19414024400000002
SRX6845150,0.16352279990000002
SRX6845149,0.6524601604
SRX6845151,-0.0686248415
SRX6845152,0.25045370040000003
SRX6845145,0.021628056700000002
SRX6845146,0.0103239091
SRX6845142,-0.7160589236
SRX6845141,-0.8474868204
SRX6845144,0.0197709933
SRX6845143,-0.0197709933
SRX5605051,-0.0671517234
SRX5605045,0.0671517234
SRX5605060,0.17495882070000002
SRX5605059,-0.1246720303
SRX2382017,-0.1251354183
SRX2382024,0.1251354183
SRX2382027,-0.4559168832
SRX2382029,-0.4172276649
SRX2382217,-0.3265850768
SRX2382023,-0.2121193993
SRX2382218,-0.0032415575
SRX2382219,-0.1015065535
SRX2382213,-0.45067555680000004
SRX2382019,-0.36959817380000004
SRX2382214,-0.24756374620000002
SRX2382215,0.0244233988
SRX2382020,0.2279037495
SRX2382216,-0.3276317011
SRX2382022,0.0157630633
SRX2382033,0.369985911
SRX2382220,1.1155779209
SRX2382222,1.0956356875
SRX2382030,0.5041858133
SRX4506350,0.0257602039
SRX4506352,0.10599912730000001
SRX4506354,-0.040029997500000004
SRX4506348,-0.0233734072
SRX4506346,-0.014475610100000001
SRX4506344,0.0378490173
SRX4506351,-0.6216414398
SRX4506353,-0.6065511473
SRX4506355,-0.6093697068
SRX4506349,-0.4386523847
SRX4506345,-0.4153964806
SRX4506347,-0.42316843740000004
SRX4514122,0.2462494249
SRX4514124,-0.2830368981
SRX4514126,-0.159774082
SRX4514120,0.2461679032
SRX4514112,0.1878317403
SRX4514116,-0.1285192427
SRX4514118,-0.1788598959
SRX4514114,0.11954739830000001
SRX4514121,0.18796665780000002
SRX4514125,-0.2626986921
SRX4514127,-0.1866132108
SRX4514123,0.0873965927
SRX4514115,0.18063586380000002
SRX4514117,-0.15974181540000001
SRX4514113,0.1464441289
SRX4514119,-0.048021766
SRX958308,0.1097548673
SRX958306,0.30513622160000003
SRX958307,0.2754304054
SRX958313,-0.0623919322
SRX958312,-0.0316019903
SRX958314,0.09399392250000001
SRX958320,1.0943020146
SRX958318,0.7955822767
SRX958319,0.8043379971
SRX958323,2.0374130589
SRX958322,2.0806390113
SRX958321,2.157217438
SRX958310,0.5930602072
SRX958309,0.5030892968
SRX958311,0.7911673479
SRX958317,0.6384392520000001
SRX958315,0.4893903713
SRX958316,0.4155147269
SRX958324,0.7148928308
SRX958325,0.6108283541
SRX4498322,0.07545589280000001
SRX4498318,0.0483105353
SRX4498320,-0.0291087766
SRX4498316,0.06684534040000001
SRX4498312,0.0607099251
SRX4498308,0.0627739446
SRX4498314,-0.1661410617
SRX4498310,0.0426571919
SRX4498319,-0.3116794419
SRX4498317,-0.34425828820000004
SRX4498311,-0.5884622829
SRX4498315,-0.34343664160000004
SRX4498309,-0.41886730800000005
SRX4498313,-0.3813034884
SRX4615568,-0.2507979464
SRX4615570,0.2507979464
SRX727246,-1.2517399697
SRX727243,-1.0097046308
SRX727247,-0.489837509
SRX727244,-0.2909417232
SRX727245,-0.66494523
SRX727248,-0.8439180049
SRX727249,0.0420594561
SRX727251,-0.0243395419
SRX727250,-0.0177199142
SRX4498332,0.1108987751
SRX4498334,0.3982503041
SRX4498335,0.0809599498
SRX4498337,-0.0956883053
SRX4498324,-0.3961219039
SRX4498326,0.1973837505
SRX4498328,0.11989261770000001
SRX4498330,0.0788455357
SRX4498336,0.5553913054
SRX4498333,0.4858997292
SRX4498338,0.6534466714
SRX4498329,0.3663649194
SRX4498325,0.3630916044
SRX4498327,0.34052844660000003
SRX4498331,0.1388404577
