,0
gene_id,Rv2358
name,smtB
operon,Op1489
gene_product,HTH-type transcriptional regulator SmtB
COG,Transcription
regulator,"Rv0023,Rv1049,Rv1776c,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2358"">External Database</a>"
