,0
gene_id,Rv2174
name,mptA
operon,Op1357
gene_product,alpha(1->6)-mannopyranosyltransferase A
COG,Function unknown
regulator,"Rv0302,csoR,Rv3488"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2174"">External Database</a>"
