sample,Rv0214
SRX3995807,-0.0194853575
SRX3995806,0.0325532193
SRX3995809,-0.20863049690000002
SRX3995808,-0.1367658421
SRX4619048,-0.1653693813
SRX4619047,0.0337102161
SRX4619049,-0.2481366881
SRX4619050,-0.3080272958
SRX3995804,-0.2307689431
SRX3995805,0.2307689431
SRX5089845,0.0354103655
SRX5089844,0.18698969470000001
SRX5089860,-0.15970374340000001
SRX5089859,-0.043424671500000005
SRX5089858,0.2031284149
SRX5089854,0.7402433498000001
SRX5089853,0.7484790644
SRX5089852,0.64414961
SRX5089856,0.5001256401
SRX5089855,0.47551568520000004
SRX5089857,0.42596894550000003
SRX5089868,0.5143120587
SRX5089866,0.4137756104
SRX5089867,0.2717598531
SRX5089870,0.9060464618
SRX5089869,0.9527611827
SRX5089871,0.5590137148000001
SRX5089846,0.6392647047000001
SRX5089848,0.4959988469
SRX5089847,0.7112161876
SRX5089849,0.0824218194
SRX5089850,0.1148940292
SRX5089851,0.044099973800000004
SRX5089863,0.6492080438000001
SRX5089861,0.6703936805
SRX5089862,0.7188919534
SRX5089865,0.2472770329
SRX5089864,0.4134220792
SRX5388955,-0.1140952145
SRX5388957,-0.002566329
SRX5388954,-0.0031445666000000003
SRX5388956,0.11980611000000001
SRX5388960,-0.4136760862
SRX5388961,-0.0052330728
SRX5388959,-0.4023260422
SRX5388958,-0.5339103223
SRX5388964,-0.33516638870000004
SRX5388965,0.08365359800000001
SRX5388962,0.1237477289
SRX5388963,-0.1529216465
SRX6889335,0.1188812676
SRX6889333,-0.1188812676
SRX6810002,0.14652307550000002
SRX6810004,-0.145472118
SRX6810003,-0.0010509575
SRX6810006,-0.4623825741
SRX6810005,-0.142691318
SRX6810007,-0.7011058043
ERX1818322,-0.0956697056
ERX1818321,0.0956697056
SRX2617830,1.0863267995
SRX2617831,1.0014680745
SRX2617833,-0.0627714741
SRX2617832,0.10076693980000001
SRX2617828,-0.1299229361
SRX2617827,0.0576039353
SRX2617829,0.0723190009
SRX3456119,-0.3295081965
SRX3456118,-0.1658645574
SRX3456117,0.6313094384
SRX3456101,-0.15972857570000001
SRX3456099,0.2086357983
SRX3456100,-0.0489072226
SRX3456107,0.3230216006
SRX3456105,0.26039686160000003
SRX4374122,-0.6605731751
SRX4374121,-0.5085239331
SRX4374123,-0.3184170284
SRX4374124,-0.3182887203
SRX4374125,0.1566132396
SRX4374126,0.1616754807
SRX4374127,-0.2649788876
SRX4374128,-0.08143031270000001
SRX4374129,-0.3950076433
SRX4374130,-0.7182540093
SRX4374132,-0.5533943946000001
SRX4374131,-0.35548580900000004
SRX4374133,-0.8952170796000001
SRX4374135,-0.7653535868
SRX4374134,-0.9088079271
SRX4374138,-0.500081297
SRX4374136,-0.6288389437
SRX4374137,-0.3039548828
SRX1091379,0.5662865964
SRX1091380,0.5814751468
SRX1091377,-0.0704377616
SRX1091378,0.0704377616
SRX4647145,0.1267346192
SRX4647146,0.3135249865
SRX4647147,0.08275462
SRX4647144,0.0728031621
SRX4647143,0.0283404815
SRX4647142,-0.1011436436
SRX4647155,0.2641571354
SRX4647152,0.0684980803
SRX4647153,0.1186518629
SRX4647154,0.208728818
SRX4647148,0.5693257893
SRX4647149,0.6393934538
SRX4647151,0.53569508
SRX4647150,0.5086302532
SRX4647123,0.11474467640000001
SRX4647124,-0.0409003163
SRX4647125,-0.07384436
SRX3103185,0.1276661425
SRX3103189,0.1852258339
SRX3103187,-0.4191880968
SRX3103184,0.1075235707
SRX3103188,0.1773943543
SRX3103186,-0.284917925
SRX1372110,0.2100231507
SRX1372111,0.4670008959
SRX1372108,-0.19791492970000002
SRX1372109,0.19791492970000002
SRX4506085,0.0869853066
SRX4506083,0.059868258800000004
SRX4506089,0.034239566
SRX4506087,0.0679838135
SRX4506077,-0.0835396818
SRX4506079,-0.0037467185
SRX4506075,0.1563768837
SRX4506081,-0.0690904834
SRX4506084,0.7425496848
SRX4506086,0.7921008518
SRX4506088,0.9163993343
SRX4506090,0.7862002309
SRX4506078,0.6951475254
SRX4506080,0.7551767085000001
SRX4506082,0.5524648683
SRX4506076,0.7259967202000001
SRX5352221,-0.5982501165
SRX5352223,-0.6374173002
SRX5352222,-0.1097604622
SRX5352229,0.029724486600000002
SRX5352227,0.0814463166
SRX5352228,0.00098088
SRX5352231,-1.7724947031
SRX5352232,-1.7819378157
SRX5352230,-2.0278831543
SRX5352225,-1.4510279603
SRX5352224,-1.7038510988
SRX5352226,-1.4735887468
SRX5352220,-0.0617894525
SRX5352219,0.045276038000000005
SRX5352218,0.0165134145
SRX4498228,-0.1922468752
SRX4498224,0.1485779793
SRX4498230,-0.0236049142
SRX4498226,0.28488389880000003
SRX4498218,-0.0678384825
SRX4498216,-0.0440770195
SRX4498220,0.2585750725
SRX4498222,-0.1466595705
SRX4498225,-0.3366540029
SRX4498227,-0.1426538807
SRX4498231,-0.2286925917
SRX4498229,-0.2282005659
SRX4498217,-0.5127235532000001
SRX4498221,-0.4251435135
SRX4498219,-0.5091086918000001
SRX4498223,-0.368038637
SRX5079928,-0.6953160866
SRX5079930,-0.7653308932
SRX5079929,-0.7945540142
SRX5079923,-0.30469630540000003
SRX5079924,-0.4959668413
SRX5079922,-0.5269441513
SRX5079920,0.0646229124
SRX5079921,-0.10238623200000001
SRX5079919,0.037763319600000005
SRX5079926,-0.5276427939
SRX5079925,-0.5247838563
SRX5079927,-0.4712090708
SRX894005,2.1245248524
SRX894004,2.1782091212
SRX894006,2.231884312
SRX893999,-0.1855924744
SRX894000,0.070738358
SRX893998,0.1148541164
SRX4647489,-0.0292686859
SRX4647490,0.0292686859
SRX4647492,0.1088394753
SRX4647491,-0.0661464298
SRX4647496,0.1666134598
SRX4647495,0.1395148843
SRX4647499,0.2066818857
SRX4647500,0.1306286225
SRX4647493,0.2709666772
SRX4647494,0.3246877007
SRX4647497,0.3096719201
SRX4647498,0.1516280227
SRX4505482,-0.273640673
SRX4505486,-0.4313649587
SRX4505484,-0.2189551716
SRX4505473,-0.522986272
SRX4505476,0.047094112
SRX4505480,-0.09865482290000001
SRX4505478,-0.1726028373
SRX4505474,0.2241635482
SRX4505483,-0.1061039022
SRX4505485,0.0568012405
SRX4505487,0.1919915366
SRX4505488,0.0207766978
SRX4505481,0.240576545
SRX4505477,-0.022627958400000002
SRX4505475,0.0417930991
SRX4505479,0.1728089462
SRX4605773,-0.0671309489
SRX4605774,0.0286759559
SRX4605772,0.025077183500000003
SRX4605771,-0.025077183500000003
SRX5178871,-0.18306474450000002
SRX5178872,-0.0722928023
SRX5178868,0.1893990657
SRX5178870,-0.3344704268
SRX5178869,0.145071361
ERX1404045,-0.0533611004
ERX1404046,0.0533611004
ERX1404043,0.25867823100000004
ERX1404044,0.5758638458
ERX237502,0.7904804239000001
ERX237505,0.4786998121
ERX237506,0.5377266325
ERX237500,1.5502163878
ERX237497,1.7345226342000002
ERX237499,1.6346050256
ERX237507,-0.2551599724
ERX237496,0.2251627179
ERX237504,0.0299972545
ERX3772318,0.1580489498
ERX3772320,-0.0721396778
ERX3772319,0.1069631788
ERX3772321,-0.2670797659
ERX3772322,-0.1575693079
ERX3772323,0.4246490737
SRX4314262,-0.0361864277
SRX4314263,0.0832785209
SRX4314261,-0.0470920933
SRX4314265,-0.1915127522
SRX4314266,0.0894484559
SRX4314264,-0.8682520531
SRX4314268,0.18925820140000002
SRX4314267,-0.2354737884
SRX4314271,-0.7315477387
SRX4314272,-0.37726743230000004
SRX4314275,-0.1907943645
SRX4314274,-0.6621697779
SRX4314273,-0.6688483465
SRX4314278,-0.5874916119
SRX4314276,-0.3934071494
SRX4314281,-0.20019528390000002
SRX4314279,-0.4369105278
SRX4314280,-0.4024721251
SRX4314284,-0.7741147242
SRX4314283,-0.1883099393
SRX4314282,-0.2911799196
SRX4314293,-0.4813042511
SRX4314292,-0.9487976427
SRX4314291,-1.1027103877
SRX4314297,-0.6254209303
SRX4314298,-0.8112727294000001
SRX4314299,-0.8131806580000001
SRX4314302,-0.6711968212
SRX4314301,-0.7483923663000001
SRX4314300,-0.7718248514
SRX4314305,-0.5069577464
SRX4314304,-0.39843601030000003
SRX4314303,-0.4698150977
SRX4314309,-0.8446831969
SRX4314306,-1.10154925
SRX4314308,-0.3242024247
SRX4314307,-0.2442246164
