,0
gene_id,Rv0583c
name,lpqN
operon,Op386
gene_product,lipoprotein LpqN
COG,Function unknown
regulator,"Rv0767c,Rv1353c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0583c"">External Database</a>"
