,0
gene_id,Rv0487
name,Rv0487
operon,Op325
gene_product,hypothetical protein
COG,Function unknown
regulator,"whiB5,Rv0081,oxyS,Rv0158,Rv0678,csoR,Rv1359,whiA,Rv1473A,mbcA,vapB15,Rv2034,hrcA,Rv2642,moaR1,Rv3167c,whiB3,tcrX"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0487"">External Database</a>"
