,0
gene_id,Rv3740c
name,Rv3740c
operon,Op2342
gene_product,diacyglycerol O-acyltransferase
COG,Lipid transport and metabolism
regulator,"Rv0047c,Rv0273c,Rv0653c,csoR,Rv1353c,whiA,Rv1776c,Rv1816,lysG,mbcA,Rv2324,devR,kstR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3740c"">External Database</a>"
