,0
gene_id,Rv2282c
name,Rv2282c
operon,Op1433
gene_product,LysR family HTH-type transcriptional regulator
COG,Transcription
regulator,Rv1049
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2282c"">External Database</a>"
