,0
gene_id,Rv1819c
name,bacA
operon,Op1147
gene_product,vitamin B12 transport ATP-binding protein BacA
COG,Function unknown
regulator,"Rv0081,Rv0678,Rv0691c,phoP,Rv1353c,whiA,Rv1816,devR,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1819c"">External Database</a>"
