sample,Rv1228a
SRX3995807,0.0814590865
SRX3995806,-0.1042068597
SRX3995809,0.1649576129
SRX3995808,-0.0022792889000000003
SRX4619048,0.11581275590000001
SRX4619047,-0.07532459770000001
SRX4619049,0.1747387818
SRX4619050,0.3193704422
SRX3995804,-0.0266348601
SRX3995805,0.0266348601
SRX5089845,0.4236191321
SRX5089844,0.5443635222000001
SRX5089860,-0.0863033458
SRX5089859,-0.1042553722
SRX5089858,0.1905587179
SRX5089854,0.0380624731
SRX5089853,0.0112786764
SRX5089852,0.017571650600000002
SRX5089856,0.46174742360000004
SRX5089855,0.4183070981
SRX5089857,0.9469961128000001
SRX5089868,-0.2321334059
SRX5089866,-0.28776101190000003
SRX5089867,-0.0891302462
SRX5089870,0.48504855420000004
SRX5089869,0.6588754867000001
SRX5089871,-0.18124519690000002
SRX5089846,-0.4343129691
SRX5089848,0.3647624946
SRX5089847,0.031456795
SRX5089849,0.3851113265
SRX5089850,0.6892543790000001
SRX5089851,0.6299173168000001
SRX5089863,-0.4787908206
SRX5089861,-0.7039820468
SRX5089862,-0.2617843502
SRX5089865,0.16704643530000002
SRX5089864,0.44461999080000003
SRX5388955,0.0214977709
SRX5388957,-0.16212257400000002
SRX5388954,0.1814206069
SRX5388956,-0.0407958037
SRX5388960,-1.2076806591
SRX5388961,-0.648168312
SRX5388959,-1.3792619562000001
SRX5388958,-0.877856853
SRX5388964,-0.6476603267000001
SRX5388965,-0.5027128118
SRX5388962,-0.151668371
SRX5388963,-0.354623585
SRX6889335,0.1851821677
SRX6889333,-0.1851821677
SRX6810002,-0.7890651314
SRX6810004,0.7860759913
SRX6810003,0.00298914
SRX6810006,-0.34242772
SRX6810005,0.7772725695
SRX6810007,0.0393939227
ERX1818322,0.0483522835
ERX1818321,-0.0483522835
SRX2617830,0.1403916591
SRX2617831,0.2537447597
SRX2617833,-0.16170345
SRX2617832,-0.2339276455
SRX2617828,-0.1089616114
SRX2617827,-0.2173020987
SRX2617829,0.3262637101
SRX3456119,1.3920199396
SRX3456118,0.0023809457
SRX3456117,1.0641614231
SRX3456101,-0.17265929200000002
SRX3456099,-0.1575880019
SRX3456100,0.3302472939
SRX3456107,-0.7856618591000001
SRX3456105,-0.7951799441
SRX4374122,0.18499034220000002
SRX4374121,0.25901280320000003
SRX4374123,0.1520156435
SRX4374124,0.0957710268
SRX4374125,0.052512325900000004
SRX4374126,-0.1482833527
SRX4374127,0.0759609031
SRX4374128,-0.013343761
SRX4374129,-0.1985000874
SRX4374130,-0.1264877854
SRX4374132,-0.5979835269
SRX4374131,0.233076374
SRX4374133,-0.2048888401
SRX4374135,-0.393313713
SRX4374134,-0.2289623298
SRX4374138,-0.8757847161000001
SRX4374136,-0.47146933900000004
SRX4374137,-0.4549698514
SRX1091379,0.1440087447
SRX1091380,-0.059486427200000004
SRX1091377,0.0156048095
SRX1091378,-0.0156048095
SRX4647145,-0.0971485554
SRX4647146,0.0114995834
SRX4647147,0.060924645300000004
SRX4647144,0.0752472216
SRX4647143,-0.0623490754
SRX4647142,-0.0128981462
SRX4647155,-0.18163038850000002
SRX4647152,-0.4478345922
SRX4647153,-0.1774782123
SRX4647154,-0.1589373189
