,0
gene_id,Rv3597c
name,lsr2
operon,Op2249
gene_product,iron-regulated H-NS-like protein
COG,Function unknown
regulator,"Rv0081,pyrR,Rv2250c,lrpA"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3597c"">External Database</a>"
