,0
gene_id,Rv3685c
name,cyp137
operon,Op2301
gene_product,cytochrome P450 Cyp137
COG,Energy production and conversion
regulator,"Rv0047c,Rv0081,Rv0324,csoR,whiA,Rv2011c,Rv2021c,Rv2250c,Rv2324,Rv3173c,whiB3,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3685c"">External Database</a>"
