,0
gene_id,Rv2533c
name,nusB
operon,Op1602
gene_product,N utilization substance protein B
COG,Transcription
regulator,"Rv0047c,Rv0081,Rv1816,mbcA,Rv2034,Rv2250c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2533c"">External Database</a>"
