,0
gene_id,Rv3390
name,lpqD
operon,Op2123
gene_product,lipoprotein LpqD
COG,Carbohydrate transport and metabolism
regulator,"mprA,mprB,trcR,Rv2779c,Rv3066"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3390"">External Database</a>"
