,0
gene_id,Rv0807
name,Rv0807
operon,Op516
gene_product,hypothetical protein
COG,Lipid transport and metabolism
regulator,"Rv0081,senX3,regX3,Rv0678,csoR,Rv1776c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0807"">External Database</a>"
