,0
gene_id,Rv3437
name,Rv3437
operon,Op2154
gene_product,transmembrane protein
COG,No COG annotation
regulator,"mprA,mprB,trcR,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3437"">External Database</a>"
