,0
gene_id,Rv1704c
name,cycA
operon,Op1066
gene_product,D-serine/alanine/glycine transporter protein CycA
COG,Amino acid transport and metabolism
regulator,"Rv0081,tcrA,Rv0678,csoR,Rv1353c,kstR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1704c"">External Database</a>"
