,0
gene_id,Rv0286
name,PPE4
operon,Op195
gene_product,PPE family protein PPE4
COG,Cell motility
regulator,"Rv0047c,Rv0081,Rv0135c,Rv0302,Rv0324,Rv0767c,csoR,mprA,mprB,trcR,Rv1353c,Rv1473A,Rv1719,Rv1776c,Rv1816,Rv2034,zur,devR,Rv3249c,lsr2,tcrX,ideR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0286"">External Database</a>"
