,0
gene_id,Rv1243c
name,PE_PGRS23
operon,Op814
gene_product,PE-PGRS family protein PE_PGRS23
COG,Function unknown
regulator,"Rv1353c,Rv2034,Rv2324,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1243c"">External Database</a>"
