sample,Rv2307B
SRX4314304,1.0847250964
SRX4314303,0.8361147536
SRX4314309,0.8457637962000001
SRX4314306,1.1753325508999999
SRX4314308,-0.0123395893
SRX4314307,0.47075945560000004
SRX4314311,0.0344594461
SRX4314317,1.2978285679
SRX4314316,0.7507905292
SRX4314318,1.1417606031
SRX4314319,1.0598428446
SRX4314331,1.1992460456
SRX4314330,0.8793748672
SRX4314332,0.9471910886
SRX4314335,0.7983266365
SRX4314334,0.3019130625
SRX4314333,0.6075245069
SRX4314338,0.7881416249000001
SRX4314336,0.2199984677
SRX4314337,0.3228912225
SRX4314339,0.1434435221
SRX4314340,0.2324442818
SRX4314341,0.22400755160000002
SRX3686762,-0.1712255949
SRX3686763,-0.0618299298
SRX3686761,-0.010672264400000001
SRX3686765,0.5994434026000001
SRX3686769,0.434591744
SRX3686766,0.7386533415000001
SRX3686768,0.8022096453
SRX3686764,0.2887453484
SRX3686767,0.627272602
SRX3686788,-0.5647887983000001
SRX3686791,-0.5321469694000001
SRX3686792,0.3107977096
SRX3686793,0.8325433828000001
SRX3686790,-0.0443999558
SRX3686789,-0.0020053691
SRX3686829,0.7142779198
SRX3686830,0.9259699158
SRX3686828,0.4066363094
SRX3686819,1.182813651
SRX3686818,1.6101136188
SRX3686817,1.6506553746
SRX3686822,1.7996270038
SRX3686820,1.634846445
SRX3686821,1.721650123
SRX3686743,0.2094067112
SRX3686744,0.1561128923
SRX3686745,0.1923849144
SRX3686772,0.2346715527
SRX3686770,0.7426980413000001
SRX3686771,0.372662998
SRX3686794,-0.1214688141
SRX3686796,0.9584560572
SRX3686751,-0.0100725975
SRX3686749,-0.5339169296
SRX3686750,0.12500090190000002
SRX3686778,0.0876956934
SRX3686777,-0.1710151174
SRX3686776,0.5700465993
SRX3686800,0.6187135191
SRX3686801,0.3353221259
SRX3686755,0.07458882530000001
SRX3686757,0.2116827447
SRX3686756,0.0001060442
SRX3686784,0.0294269677
SRX3686783,0.20404942210000002
SRX3686782,0.6857994951
SRX3686809,0.4610701528
SRX3686807,0.40081785740000003
SRX3686808,0.6939331146000001
SRX3686787,0.7981012552000001
SRX3686786,0.43573429
SRX3686785,0.6463147415
SRX3686799,0.7330395190000001
SRX3686797,0.8032299012
SRX3686798,0.8074642506
SRX3686746,0.0366761029
SRX3686748,0.19814643780000002
SRX3686747,0.27318059840000003
SRX3686773,0.2410634748
SRX3686774,0.5167230823
SRX3686775,0.32166028550000003
SRX3686754,0.4919141178
SRX3686753,-0.0682351048
SRX3686752,0.6009381639
SRX3686780,0.5835594774
SRX3686779,0.9096745816
SRX3686781,0.8799595703
SRX3686806,0.9087594387000001
SRX3686805,0.7105833645
SRX3686758,1.0579206123
SRX3686760,0.7569928773
SRX3686759,0.5991948852
SRX3686810,0.9293675039
SRX3686811,0.8873154856000001
SRX3686812,0.7234076788
SRX3686813,0.5496264003
SRX3686815,1.642709969
SRX3686816,1.5754591817999999
SRX3686823,0.19501639140000002
SRX3686824,0.2000792037
SRX3686825,0.9214948498000001
SRX3686827,1.3084153235
SRX3686826,1.4147721287000001
SRX7054191,-0.6439377135000001
SRX7054189,0.0816846486
SRX7054190,0.5622530649
SRX7054193,-0.1645507884
SRX7054192,0.2207314273
SRX7054194,0.42098064970000004
SRX4506284,-0.5729735688
SRX4506280,-0.4465574557
SRX4506282,-0.45029405910000003
SRX4506278,-0.5163299572
SRX4506274,-0.1795738665
SRX4506273,-0.27723105130000003
SRX4506271,0.2963697166
SRX4506276,0.1604352013
SRX4506283,0.2173036776
SRX4506279,-0.0742254653
SRX4506285,-0.0511672455
SRX4506281,-0.0102329477
SRX4506275,0.0982045124
SRX4506277,0.3511078516
SRX4506272,0.6491955342
SRX2923393,-0.1741868556
SRX2923394,0.1741868556
SRX2923398,1.0214868128
SRX2923397,1.3131382931
SRX2923395,0.8085226820000001
SRX2923396,0.7283277904000001
SRX2923400,-0.6176396179
SRX2923401,-0.351344331
SRX2923403,0.863012269
SRX2923402,0.43588102370000004
SRX6853288,-0.3491291247
SRX6853287,-0.1303979801
SRX6853286,-0.38583383450000003
SRX6853284,0.0141423521
SRX6853285,-0.009309654
SRX6853283,-0.0048326981
SRX4319040,-0.08077722300000001
SRX4319041,0.15145943450000002
SRX4319039,-0.07068221150000001
SRX4314613,-1.1684503174
SRX4314614,-0.8823774954
SRX4314615,-0.936327886
SRX4314632,0.1430231863
SRX4314631,-0.2114788861
SRX4314633,0.0969432025
SRX4314622,-0.40690607770000004
SRX4314623,-0.5355412848000001
SRX4314624,-0.3809410619
SRX4314611,-0.120489645
SRX4314610,-0.0800397333
SRX4314612,0.2005293783
SRX4314630,0.0944009809
SRX4314628,-0.12768754300000001
SRX4314629,-0.1377651606
SRX4314619,-0.2907736939
SRX4314621,-0.5835647484
SRX4314620,-0.35179263050000004
SRX7119390,0.6065170035
SRX7119388,-0.6065170035
SRX7119386,-0.17317397480000002
SRX7119385,-0.6417801193
SRX7119387,-0.2666307054
SRX3746749,1.2664489157
SRX3746748,1.7045744111
SRX3746751,1.7420610174000002
SRX3746750,1.0285642138
SRX3746752,0.13930682800000002
SRX3746753,0.8841296994000001
SRX3746755,0.49868388090000004
SRX3746754,-0.49868388090000004
SRX2345943,-0.14313736970000002
SRX2345942,0.14313736970000002
SRX2345941,0.2859927962
SRX2345940,-0.2146990947
SRX3992217,0.1678656563
SRX3992216,-0.0656837857
SRX3992214,-0.7981448347000001
SRX3992215,-0.19535712500000002
SRX3992221,-0.5857462362
SRX3992220,-1.0659389976
SRX3992219,0.8961556394
SRX3992218,1.0641215977
SRX3992201,0.7194138333
SRX3992200,0.9252717500000001
SRX3992198,-0.0288179188
SRX3992199,-0.1032964411
SRX3992202,-0.1068690862
SRX3992203,-0.1202946829
SRX3992204,-0.3913676112
SRX3992205,0.2187892532
SRX3992206,-0.4372198867
SRX3992207,0.3335405121
SRX3992209,0.6718453636
SRX3992208,0.5670494557
SRX3992212,0.46925972390000004
SRX3992213,0.7084416907000001
SRX3992210,-0.1400544843
SRX3992211,0.1400544843
SRX357084,0.0038808808
SRX357083,-0.0038808808
SRX4647134,0.8069982139
SRX4647137,0.1060980182
SRX4647136,0.7984727848000001
SRX4647135,0.7817853564
SRX4647139,-0.023855542400000002
SRX4647141,-0.0685716226
SRX4647140,0.09700464040000001
SRX4647138,-0.0045774753
SRX4647128,-1.1610119653
SRX4647127,-1.0217734364
SRX4647129,-1.207855791
SRX4647126,-0.8671086135
SRX4647133,-1.7674035238
SRX4647132,-1.8263755823
SRX4647131,-1.9622092493
SRX4647130,-2.6606992423999998
SRX6923924,-1.9581524401000001
SRX6923925,-2.0944517194
SRX6923923,-3.0112316018
SRX6923922,-3.2623198438
SRX6923939,0.1414508434
SRX6923938,-0.1414508434
SRX6923936,-0.9345074737
SRX6923937,-0.7629433712
SRX5509428,-0.0666343521
SRX5509427,0.0666343521
SRX1882560,-0.8197122303000001
SRX1882558,-0.8481884187000001
SRX1882559,-1.1757736571
SRX1882561,-1.3856217115
SRX1882563,-1.2558017137
SRX1882562,-1.1662695845
SRX1882565,-1.1151023721
SRX1882566,-1.2592614423000001
SRX1882564,-1.2890808378
SRX1882568,-0.6976016995000001
SRX1882567,-0.4293393719
SRX1882569,-0.5952158161000001
SRX1882555,0.0352589771
SRX1882557,-0.12645177770000002
SRX1882556,0.0911928006
SRX5088615,0.5539121694
SRX5088616,1.5162241131
SRX6845150,1.0705777917
SRX6845149,0.3906276072
SRX6845151,-0.844036372
SRX6845152,-0.472488332
SRX6845145,1.688385218
SRX6845146,1.2281235686
SRX6845142,0.1881677142
SRX6845141,-0.6434891272000001
SRX6845144,-0.1761575678
SRX6845143,0.1761575678
SRX5605051,0.1368568186
SRX5605045,-0.1368568186
SRX5605060,-1.0649724356
SRX5605059,-0.7431164083
SRX2382017,-0.053161257
SRX2382024,0.053161257
SRX2382027,0.3824345415
SRX2382029,0.2438509101
SRX2382217,-0.3571225668
SRX2382023,0.22970606270000002
SRX2382218,0.1802637433
SRX2382219,0.9511340771000001
SRX2382213,-0.0918829599
SRX2382019,-0.1926601497
SRX2382214,1.2288441868
SRX2382215,-0.1542357741
SRX2382020,1.8661874895000001
SRX2382216,2.1118737783
SRX2382022,0.9957024074
SRX2382033,1.1722113418
SRX2382220,3.5767650761
SRX2382222,3.5657243018
SRX2382030,3.4115862539
SRX4506350,-0.0251808931
SRX4506352,0.0940982145
SRX4506354,0.1670898302
SRX4506348,0.032102632
SRX4506346,-0.0912964435
SRX4506344,0.0591938115
SRX4506351,-1.3496655303
SRX4506353,-1.0821958922000001
SRX4506355,-1.1898049074000001
SRX4506349,-1.4083084757
SRX4506345,-1.5082696897
SRX4506347,-1.6363218592000002
SRX4514122,0.6019210963
SRX4514124,-0.9691901083000001
SRX4514126,-1.0238235275
SRX4514120,0.386145393
SRX4514112,0.7396835737
SRX4514116,-0.5586297115000001
SRX4514118,-0.6719230069000001
SRX4514114,0.49086914470000004
SRX4514121,0.8451697006000001
SRX4514125,-0.9447175211000001
SRX4514127,-0.8313915606000001
SRX4514123,0.4086340804
SRX4514115,0.4663597947
SRX4514117,-0.7569013547
SRX4514113,0.4040701049
SRX4514119,-0.3574223086
SRX958308,1.6994141038000001
SRX958306,1.1389270063999999
SRX958307,1.0011371908
SRX958313,-0.3008386748
SRX958312,0.1318020512
SRX958314,0.16903662360000002
SRX958320,0.2443877234
SRX958318,1.0334524366
SRX958319,-0.6834695916
SRX958323,1.2085432521000001
SRX958322,0.799199045
SRX958321,0.6449026352
SRX958310,-0.30438873780000003
SRX958309,0.5999505167
SRX958311,0.6982846972
SRX958317,0.6960744783
SRX958315,1.301901042
SRX958316,1.4492631465
SRX958324,1.8261359984
SRX958325,1.0771195769
SRX4498322,-0.100815307
SRX4498318,0.5006161706
SRX4498320,0.33373421410000004
SRX4498316,0.3475996005
SRX4498312,0.17511280710000002
SRX4498308,-0.16748813040000002
SRX4498314,-0.0035627635
SRX4498310,-0.0040619132
SRX4498319,-0.6966324367000001
SRX4498317,-1.5146977206
SRX4498311,-1.239379693
SRX4498315,-1.3328709458
SRX4498309,-1.521791488
SRX4498313,-1.3952491767000001
SRX4615568,-0.2052802394
SRX4615570,0.2052802394
SRX727246,-1.142658805
SRX727243,-0.8702560826
SRX727247,-1.4011403394
SRX727244,-0.7858588425
SRX727245,-0.5206195525
SRX727248,-0.3402435158
SRX727249,0.0065444236
SRX727251,-0.3059055358
SRX727250,0.2993611122
SRX4498332,0.7627812573
SRX4498334,0.1235204085
SRX4498335,-0.1134139915
SRX4498337,0.08952026090000001
SRX4498324,-1.338605721
SRX4498326,0.8997368413
SRX4498328,0.2071265581
SRX4498330,0.2317423217
SRX4498336,0.1834016768
SRX4498333,-0.2354763967
SRX4498338,0.1281149927
SRX4498329,0.30481186600000004
SRX4498325,0.2328588332
SRX4498327,0.3041494639
SRX4498331,0.5683372081
