,0
gene_id,Rv0105c
name,rpmB1
operon,Op69
gene_product,50S ribosomal protein L28
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0023,csoR,mbcA,zur,lsr2,Rv3736,Rv3830c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0105c"">External Database</a>"
