,0
gene_id,Rv1499
name,Rv1499
operon,Op959
gene_product,hypothetical protein
COG,No COG annotation
regulator,csoR
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1499"">External Database</a>"
