,0
gene_id,Rv1401
name,Rv1401
operon,Op903
gene_product,membrane protein
COG,Function unknown
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1401"">External Database</a>"
