,0
gene_id,Rv0304c
name,PPE5
operon,Op205
gene_product,PPE family protein PPE5
COG,Cell motility
regulator,"Rv0023,Rv0047c,Rv0081,Rv0135c,Rv0465c,tcrA,Rv0678,trcR,Rv1049,sigI,Rv1816,mbcA,Rv2021c,sirR,Rv3249c,Rv3405c,Rv3488,kstR,lsr2,Rv3830c,espR,MG2; Starvation,prpR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0304c"">External Database</a>"
