,0
gene_id,Rv1191
name,Rv1191
operon,Op780
gene_product,hypothetical protein
COG,Function unknown
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1191"">External Database</a>"
