,0
gene_id,Rv2036
name,Rv2036
operon,Op1277
gene_product,hypothetical protein
COG,Function unknown
regulator,"whiB5,Rv0023,Rv0081,Rv0158,Rv0576,csoR,Rv1353c,Rv2034"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2036"">External Database</a>"
