,0
gene_id,Rv3661
name,Rv3661
operon,Op2286
gene_product,hypothetical protein
COG,Amino acid transport and metabolism
regulator,"Rv0047c,Rv0767c,csoR,Rv1719,Rv2989,Rv3066,lsr2,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3661"">External Database</a>"
