,0
gene_id,Rv0255c
name,cobQ1
operon,Op177
gene_product,cobyric acid synthase
COG,Coenzyme transport and metabolism
regulator,csoR
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0255c"">External Database</a>"
