,0
gene_id,Rv3394c
name,Rv3394c
operon,Op2127
gene_product,hypothetical protein
COG,"Replication, recombination and repair"
regulator,"Rv0767c,Rv1353c,whiA,Rv1776c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3394c"">External Database</a>"
