,0
gene_id,Rv2162c
name,PE_PGRS38
operon,Op1351
gene_product,PE-PGRS family protein PE_PGRS38
COG,Lipid transport and metabolism
regulator,"csoR,Rv1049,sigB,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2162c"">External Database</a>"
