,0
gene_id,Rv0261c
name,narK3
operon,Op180
gene_product,nitrate/nitrite transporter
COG,Inorganic ion transport and metabolism
regulator,"Rv0047c,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0261c"">External Database</a>"
