sample,Rv1924c
SRX3995807,0.0850331195
SRX3995806,0.3676788503
SRX3995809,0.0337227557
SRX3995808,1.1487068928
SRX4619048,0.3357239455
SRX4619047,0.8468488193
SRX4619049,0.4578325594
SRX4619050,0.28940225140000003
SRX3995804,-0.0012208625
SRX3995805,0.0012208625
SRX5089845,0.4497272444
SRX5089844,0.38075925
SRX5089860,0.1477118801
SRX5089859,-0.0338696542
SRX5089858,-0.11384222590000001
SRX5089854,1.1248392939
SRX5089853,1.0768062122
SRX5089852,1.1434711417
SRX5089856,0.6539530024
SRX5089855,0.6896515696000001
SRX5089857,0.6567932688
SRX5089868,1.077719111
SRX5089866,1.0887043528
SRX5089867,0.9333163747000001
SRX5089870,0.6409086337000001
SRX5089869,0.7310663319
SRX5089871,0.5380620706
SRX5089846,0.2999881418
SRX5089848,0.365124196
SRX5089847,0.17058789770000002
SRX5089849,0.406103162
SRX5089850,0.6517127894
SRX5089851,0.7464486138
SRX5089863,1.0510893018
SRX5089861,0.6833722408
SRX5089862,0.6534636356
SRX5089865,0.7448589329
SRX5089864,0.697310227
SRX5388955,0.0660785351
SRX5388957,-0.0014758021
SRX5388954,-0.028998425100000003
SRX5388956,-0.035604308
SRX5388960,0.5348121012
SRX5388961,0.49190420770000004
SRX5388959,0.3816280382
SRX5388958,0.35357825600000004
SRX5388964,-0.3503196622
SRX5388965,-0.1815665653
SRX5388962,-0.3304818007
SRX5388963,-0.3896043731
SRX6889335,0.4324654128
SRX6889333,-0.4324654128
SRX6810002,-0.0284695397
SRX6810004,0.1944734459
SRX6810003,-0.1660039063
SRX6810006,0.2081327704
SRX6810005,0.6064512454000001
SRX6810007,-0.0189143796
ERX1818322,0.1741589896
ERX1818321,-0.1741589896
SRX2617830,0.493712409
SRX2617831,0.4920072348
SRX2617833,-0.3365413313
SRX2617832,-0.2559736966
SRX2617828,0.033128743
SRX2617827,-0.0278327558
SRX2617829,-0.0052959872
SRX3456119,-0.09219263030000001
SRX3456118,0.9302924862
SRX3456117,-1.4961204214000001
SRX3456101,-0.7273818686
