,0
name,M-box
TF,
Regulator,
Function,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence
Category,Metal Related
has_venn,False
scatter,0
has_meme,False
precision,0.7142857143
recall,0.8333333333
