,0
gene_id,Rv2352c
name,PPE38
operon,Op1486
gene_product,PPE family protein PPE38
COG,Cell motility
regulator,"Rv0081,iniR,tcrA,Rv0678,Rv0767c,csoR,trcR,lysG,mtrA,Rv3249c,kstR,lsr2,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2352c"">External Database</a>"
