,0
gene_id,Rv1806
name,PE20
operon,Op1135
gene_product,PE family protein PE20
COG,Lipid transport and metabolism
regulator,"Rv0023,Rv0081,Rv0328,tcrA,mprA,mprB,whiB4,Mg2; Riboswitch,MG2; Starvation"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1806"">External Database</a>"
