,0
gene_id,Rv3790
name,dprE1
operon,Op2377
gene_product,decaprenylphosphoryl-beta-D-ribose oxidase
COG,Energy production and conversion
regulator,"Rv0023,Rv0767c,csoR,Rv2034,devR,sigH,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3790"">External Database</a>"
