,0
gene_id,Rv2617c
name,Rv2617c
operon,Op1649
gene_product,transmembrane protein
COG,Function unknown
regulator,"mprA,mprB,lsr2,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2617c"">External Database</a>"
