,0
gene_id,Rv2788
name,sirR
operon,Op1763
gene_product,transcriptional repressor SirR
COG,Transcription
regulator,"Rv1353c,mbcA,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2788"">External Database</a>"
