sample,Rv2788
SRX3995807,0.0690895462
SRX3995806,0.2681396589
SRX3995809,0.4321678581
SRX3995808,0.7456640678
SRX4619048,0.358687923
SRX4619047,0.5751308529
SRX4619049,0.3895697309
SRX4619050,0.0051616931
SRX3995804,0.0156667123
SRX3995805,-0.0156667123
SRX5089845,0.1353151386
SRX5089844,0.12389783580000001
SRX5089860,-0.0507600904
SRX5089859,-0.0756201883
SRX5089858,0.12638027870000001
SRX5089854,1.1313805894
SRX5089853,0.9246359866
SRX5089852,0.9719114777000001
SRX5089856,0.5941245744
SRX5089855,0.6635697367000001
SRX5089857,0.3821538304
SRX5089868,0.9722827249
SRX5089866,1.088563812
SRX5089867,0.7501761792
SRX5089870,0.3232688736
SRX5089869,0.4235288173
SRX5089871,0.5261199577
SRX5089846,1.3194216263
SRX5089848,0.9977741791
SRX5089847,1.0177430025
SRX5089849,0.37370788400000005
SRX5089850,0.4219953924
SRX5089851,0.4470433137
SRX5089863,1.229743591
SRX5089861,1.2960051857
SRX5089862,1.2714567153
SRX5089865,0.1666970871
SRX5089864,0.3396668765
SRX5388955,0.0323619603
SRX5388957,-0.11268855200000001
SRX5388954,0.0130485097
SRX5388956,0.06727808190000001
SRX5388960,0.6618216436000001
SRX5388961,0.4202535027
SRX5388959,0.6711481033000001
SRX5388958,0.6085640417
SRX5388964,0.7600601189
SRX5388965,0.7608980620000001
SRX5388962,0.5036441425
SRX5388963,0.6671329958000001
SRX6889335,0.1727243961
SRX6889333,-0.1727243961
SRX6810002,-0.0455666183
SRX6810004,-0.22450781050000002
SRX6810003,0.27007442870000004
SRX6810006,0.6300099491000001
SRX6810005,0.5004626873
SRX6810007,0.8430574429000001
ERX1818322,-0.0662447439
ERX1818321,0.0662447439
SRX2617830,-0.06787559380000001
SRX2617831,0.018323201900000002
SRX2617833,-0.0543308414
SRX2617832,0.044174345000000004
SRX2617828,-0.0322697495
SRX2617827,0.1877104733
SRX2617829,-0.1554407238
SRX3456119,-0.6137141740000001
SRX3456118,-0.138611699
SRX3456117,0.09204901630000001
SRX3456101,-0.007539423000000001
SRX3456099,-0.09538691690000001
SRX3456100,0.10292634
SRX3456107,1.7719852453
SRX3456105,1.5065402381
SRX4374122,0.1310296631
SRX4374121,0.1217767335
SRX4374123,0.0694332618
SRX4374124,-0.013503816600000001
SRX4374125,0.0549046043
SRX4374126,-0.0414007878
SRX4374127,0.1537188254
SRX4374128,0.6147494134
SRX4374129,-0.1979656173
SRX4374130,0.0565771819
SRX4374132,-0.1828523655
SRX4374131,-0.0349069255
SRX4374133,0.0265566512
SRX4374135,-0.1589892109
SRX4374134,0.0132625031
SRX4374138,-0.4791159721
SRX4374136,0.0498602095
SRX4374137,-0.1658494761
SRX1091379,0.24156623630000001
SRX1091380,0.28876676830000003
SRX1091377,-0.012706035000000001
SRX1091378,0.012706035000000001
SRX4647145,0.1321384816
SRX4647146,-0.1158235638
SRX4647147,0.0087212573
SRX4647144,0.013165857100000001
SRX4647143,0.013886979300000001
SRX4647142,-0.027052836400000002
SRX4647155,0.21420387130000001
SRX4647152,0.5160686769
SRX4647153,0.3751700753
SRX4647154,0.0518825279
SRX4647148,0.022096326200000002
SRX4647149,0.1007148004
SRX4647151,0.2005432724
SRX4647150,0.19915584560000002
SRX4647123,-0.0987786569
SRX4647124,-0.1146997032
SRX4647125,0.21347836010000001
SRX3103185,0.0111207679
SRX3103189,-0.3162733249
SRX3103187,0.28908251430000004
SRX3103184,-0.24635456420000001
SRX3103188,0.30800849680000003
SRX3103186,-0.0616539326
SRX1372110,-0.3608420443
SRX1372111,-0.33103234740000004
SRX1372108,0.0518823952
SRX1372109,-0.0518823952
SRX4506085,-0.0432561289
SRX4506083,0.049574965000000006
SRX4506089,0.016084130000000002
SRX4506087,0.0036693462
SRX4506077,-0.0465207799
SRX4506079,0.1521666325
SRX4506075,-0.2256059077
SRX4506081,0.1199600552
SRX4506084,0.0215159867
SRX4506086,0.1046875844
SRX4506088,0.013390829600000001
SRX4506090,0.057113290500000004
SRX4506078,0.1659590775
SRX4506080,0.22299040380000001
SRX4506082,0.2749643017
SRX4506076,0.2423603658
SRX5352221,0.09520106190000001
SRX5352223,-0.1264027901
SRX5352222,-0.2796743912
SRX5352229,0.4076671335
SRX5352227,0.3337893592
SRX5352228,0.3179688329
SRX5352231,-1.375507209
SRX5352232,-1.3778461279
SRX5352230,-1.7596668235
SRX5352225,-0.4113160393
SRX5352224,-0.5741257447
SRX5352226,-0.4295889017
SRX5352220,-0.0117496287
SRX5352219,0.013747113200000001
SRX5352218,-0.0019974846
SRX4498228,0.1702359624
SRX4498224,0.119895813
SRX4498230,0.3241395969
SRX4498226,0.2883061371
SRX4498218,-0.054050664000000005
SRX4498216,0.1034020823
SRX4498220,-0.0869332996
SRX4498222,0.0375818814
SRX4498225,0.38945612760000003
SRX4498227,0.4077821307
SRX4498231,0.2784922298
SRX4498229,0.1614040994
SRX4498217,0.4182942417
SRX4498221,0.36026232880000003
SRX4498219,0.3435277483
SRX4498223,0.48713069950000004
SRX5079928,-0.1273283266
SRX5079930,-0.1730607273
SRX5079929,-0.1405516273
SRX5079923,-0.0899248869
SRX5079924,-0.22618754270000002
SRX5079922,-0.1797320655
SRX5079920,-0.0117895107
SRX5079921,0.047269115
SRX5079919,-0.0354796043
SRX5079926,-0.0288957494
SRX5079925,-0.0714125826
SRX5079927,-0.14509114110000002
SRX894005,0.2101634913
SRX894004,0.0731537536
SRX894006,0.20219826030000002
SRX893999,0.1655030773
SRX894000,-0.1239100191
SRX893998,-0.041593058200000005
SRX4647489,-0.0266120049
SRX4647490,0.0266120049
SRX4647492,0.15034089050000002
SRX4647491,0.0241450223
SRX4647496,-0.2011430334
SRX4647495,-0.1012090206
SRX4647499,0.034788218100000004
SRX4647500,-0.0147897381
SRX4647493,-0.0987965578
SRX4647494,-0.32262912600000004
SRX4647497,-0.0502738308
SRX4647498,-0.022795065
SRX4505482,-0.2134541194
SRX4505486,0.09677755190000001
SRX4505484,-0.0783612392
SRX4505473,0.176466073
SRX4505476,-0.0592580293
SRX4505480,0.0982943064
SRX4505478,0.0496600768
SRX4505474,-0.0886963539
SRX4505483,0.4740483877
SRX4505485,0.386812288
SRX4505487,0.44277486730000004
SRX4505488,0.531924151
SRX4505481,0.4048403756
SRX4505477,0.7128282719
SRX4505475,0.6940186420000001
SRX4505479,0.4686190041
SRX4605773,-0.1025391194
SRX4605774,0.0841325009
SRX4605772,0.004498416
SRX4605771,-0.004498416
SRX5178871,0.0770712362
SRX5178872,-0.0451736893
SRX5178868,-0.0483560091
SRX5178870,0.0061713341
SRX5178869,0.042184675000000005
ERX1404045,-0.1575248213
ERX1404046,0.1575248213
ERX1404043,0.3924536442
ERX1404044,0.1113764487
ERX237502,0.9911592001
ERX237505,0.8533790371000001
ERX237506,0.7900591013
ERX237500,0.0805547695
ERX237497,0.0555665334
ERX237499,0.6458999184
ERX237507,-0.3081752075
ERX237496,0.3953691749
ERX237504,-0.0871939674
ERX3772318,-0.07755181080000001
ERX3772320,0.0018415940000000002
ERX3772319,0.12123195240000001
ERX3772321,-0.0916468215
ERX3772322,-0.0704551767
ERX3772323,0.1621019982
SRX4314262,0.0830212245
SRX4314263,-0.37050627480000003
SRX4314261,0.2874850503
SRX4314265,-0.3799275046
SRX4314266,-0.2531692899
SRX4314264,-0.6205353421
SRX4314268,-0.9406713739
SRX4314267,-0.6366205905
SRX4314271,-0.6614724630000001
SRX4314272,-0.6806724201000001
SRX4314275,-0.6445059301
SRX4314274,-0.5496073155
SRX4314273,-1.13154248
SRX4314278,-0.8835853144
SRX4314276,-0.8391195966
SRX4314281,-0.6022219253000001
SRX4314279,-0.4211407727
SRX4314280,-0.590885081
SRX4314284,-0.7703612753
SRX4314283,-0.424519301
SRX4314282,-0.8294175237
SRX4314293,-0.5336540158
SRX4314292,-0.2782354575
SRX4314291,-0.6339142756
SRX4314297,-0.4298144647
SRX4314298,-0.28781512330000003
SRX4314299,-0.3765072405
SRX4314302,-0.20130762060000001
SRX4314301,-0.3370141806
SRX4314300,-0.6361868899
SRX4314305,-0.3804183292
SRX4314304,-0.2601647066
SRX4314303,-0.08521397630000001
SRX4314309,-0.3577512724
SRX4314306,-0.42017772280000004
SRX4314308,-0.851801455
SRX4314307,-0.471448166
SRX4314311,-0.18741296870000002
SRX4314317,-0.46297945900000004
SRX4314316,-0.5461095382
SRX4314318,-0.1179277204
SRX4314319,-0.2664508793
SRX4314331,-0.114969445
SRX4314330,-0.14138895510000002
SRX4314332,-0.018678365500000002
SRX4314335,-0.1286240306
SRX4314334,-0.270790275
SRX4314333,-0.3830346629
SRX4314338,-0.1974638287
SRX4314336,-0.2361711899
SRX4314337,-0.17251614140000002
SRX4314339,-0.42574507500000003
SRX4314340,-0.7526178691000001
SRX4314341,-0.3720058963
SRX3686762,1.1818900229
SRX3686763,1.1639909328
SRX3686761,1.0964409174
SRX3686765,0.4718350731
SRX3686769,0.7258322375
SRX3686766,0.5250015695
SRX3686768,0.2995015868
SRX3686764,0.36275799070000003
SRX3686767,0.4642565155
SRX3686788,0.0996423276
SRX3686791,-0.1731361619
SRX3686792,0.07337227460000001
SRX3686793,0.2228312423
SRX3686790,-0.2737654121
SRX3686789,0.0510557294
SRX3686829,0.8204051189
SRX3686830,0.9486945816000001
SRX3686828,0.9620667123000001
SRX3686819,0.9585793716000001
SRX3686818,1.0352105171
SRX3686817,1.0399876891
SRX3686822,1.1038441737
SRX3686820,1.1699495623
SRX3686821,1.1318824503
SRX3686743,1.2593554051
SRX3686744,1.2779774481000001
SRX3686745,1.4263915473
SRX3686772,0.6944829737
SRX3686770,0.9782298594000001
SRX3686771,0.7929883392
SRX3686794,-0.07438031290000001
SRX3686796,0.8028774308000001
SRX3686751,1.1730763175
SRX3686749,1.044306004
SRX3686750,1.3376974658
SRX3686778,0.8931016012
SRX3686777,0.8719755913
SRX3686776,1.0982813646
SRX3686800,0.6431163281000001
SRX3686801,0.612945242
SRX3686755,1.4906781762
SRX3686757,1.1730978481
SRX3686756,1.2284564557
SRX3686784,0.6056355276000001
SRX3686783,0.7719576032000001
SRX3686782,0.8115403347
SRX3686809,0.8135451818
SRX3686807,0.6969838700000001
SRX3686808,0.6954356983000001
SRX3686787,1.0352505217
SRX3686786,1.0548649114
SRX3686785,0.8741238693000001
SRX3686799,0.7121882348
SRX3686797,0.7894533567
SRX3686798,0.6380943837
SRX3686746,1.4120721685
SRX3686748,1.3714562387
