,0
gene_id,Rv3767c
name,Rv3767c
operon,Op2361
gene_product,S-adenosylmethionine-dependent methyltransferase
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0023,Rv0081,Rv0324,phoP,csoR,mprA,mprB,Rv1353c,Rv1816,Rv2324,Rv2989,devR,Rv3249c,whiB4,Rv3830c,prpR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3767c"">External Database</a>"
