sample,Rv0064A
SRX3995807,0.4954798547
SRX3995806,0.7715143303
SRX3995809,0.6041440149
SRX3995808,0.8846473619
SRX4619048,0.6001688364000001
SRX4619047,0.7821669481
SRX4619049,0.3880065358
SRX4619050,0.5866765408
SRX3995804,0.23894078840000002
SRX3995805,-0.23894078840000002
SRX5089845,0.7831754696000001
SRX5089844,0.5322146036000001
SRX5089860,0.19494136110000002
SRX5089859,-0.0481706019
SRX5089858,-0.14677075920000002
SRX5089854,3.4473791906
SRX5089853,3.1514244032
SRX5089852,2.9502794233
SRX5089856,0.9464603129
SRX5089855,1.0264406211
SRX5089857,1.0470309056
SRX5089868,1.0850731094
SRX5089866,1.0847662894
SRX5089867,1.1541216511
SRX5089870,-0.24403579350000001
SRX5089869,-0.18694803440000002
SRX5089871,-0.0250546595
SRX5089846,4.3633460493000005
SRX5089848,4.2329659892
SRX5089847,4.387819289
SRX5089849,1.1452763906
SRX5089850,1.1128883013
SRX5089851,1.1039540981
SRX5089863,0.9767787767
SRX5089861,1.0823488871
SRX5089862,1.1558842719
SRX5089865,-0.0053467104
SRX5089864,-0.0542608397
SRX5388955,-0.1581261606
SRX5388957,0.0306905157
SRX5388954,0.0435442724
SRX5388956,0.0838913724
SRX5388960,1.5791283357
SRX5388961,1.760576221
SRX5388959,1.3523145152
SRX5388958,1.5445573663
SRX5388964,0.5415540196
SRX5388965,0.6939585014
SRX5388962,0.6309228105
SRX5388963,0.5948981798
SRX6889335,0.0583262747
SRX6889333,-0.0583262747
SRX6810002,0.21166459710000002
SRX6810004,-0.06793637
SRX6810003,-0.1437282271
SRX6810006,0.6978895643
SRX6810005,0.7551754907
SRX6810007,0.394236692
ERX1818322,-0.0350252257
ERX1818321,0.0350252257
SRX2617830,-0.3194713187
SRX2617831,-0.2660683239
SRX2617833,0.12532658430000002
SRX2617832,0.3156868505
SRX2617828,0.10925907110000001
SRX2617827,-0.1359194252
SRX2617829,0.026660354100000002
SRX3456119,-0.9159998628
SRX3456118,-0.581830858
SRX3456117,-0.48367937650000004
SRX3456101,0.039045527000000003
SRX3456099,0.7627964888000001
SRX3456100,-0.8018420158
SRX3456107,0.5046891499
SRX3456105,1.9204630746
SRX4374122,0.2231343482
SRX4374121,0.6014144228
SRX4374123,0.1723813908
SRX4374124,0.2241364153
SRX4374125,-0.1275476234
SRX4374126,-0.0965887919
SRX4374127,0.5407225708
SRX4374128,0.5394231191000001
SRX4374129,0.207405197
SRX4374130,-0.5454826882
SRX4374132,-1.0363179934
SRX4374131,-0.6406456887
SRX4374133,0.21599953560000001
SRX4374135,-0.4684315693
SRX4374134,0.0743015799
SRX4374138,-0.7262324268
SRX4374136,-0.3012551583
SRX4374137,-0.46220561660000004
SRX1091379,-0.21782212380000002
SRX1091380,-0.1210682354
SRX1091377,0.0953500075
SRX1091378,-0.0953500075
SRX4647145,0.2022609049
SRX4647146,0.1281461529
SRX4647147,0.0109947497
SRX4647144,0.2131348931
SRX4647143,0.1825527349
SRX4647142,-0.395687628
SRX4647155,0.42680946680000004
SRX4647152,0.44289621840000004
SRX4647153,0.5346678961
SRX4647154,0.5336376109000001
SRX4647148,0.140508144
SRX4647149,0.0716278062
SRX4647151,-0.45891170600000003
SRX4647150,0.1029705685
SRX4647123,-0.09956649840000001
SRX4647124,-0.1743362463
SRX4647125,0.27390274470000003
SRX3103185,-0.0225606805
SRX3103189,0.0733503238
SRX3103187,-0.4002119189
SRX3103184,0.1645878564
SRX3103188,-0.0386756455
SRX3103186,-0.12591221090000002
SRX1372110,-0.3302974734
SRX1372111,-0.4179162159
SRX1372108,-0.1190259775
SRX1372109,0.1190259775
SRX4506085,-0.021023702800000002
SRX4506083,-0.0031258993000000002
SRX4506089,-0.0432995881
SRX4506087,0.14326897190000001
SRX4506077,0.2202232821
SRX4506079,-0.037297376800000004
SRX4506075,-0.1290541705
SRX4506081,-0.0538717349
SRX4506084,-0.212809254
SRX4506086,-0.2568421636
SRX4506088,-0.4456570875
SRX4506090,-0.6626376978
SRX4506078,-0.6160614005
SRX4506080,-0.284315727
SRX4506082,-0.15710642660000002
SRX4506076,-0.44708915200000005
SRX5352221,-0.3842160136
SRX5352223,-0.6518580751
SRX5352222,0.1076770445
SRX5352229,0.2846139694
SRX5352227,0.2028844314
SRX5352228,-0.0575014832
SRX5352231,-2.6663445126000003
SRX5352232,-3.4943775557
SRX5352230,-2.5259125752
SRX5352225,-0.7008432076000001
SRX5352224,0.044685238
SRX5352226,0.08474682160000001
SRX5352220,0.1970248486
SRX5352219,-0.0741426386
SRX5352218,-0.12288221
SRX4498228,0.055702435700000004
SRX4498224,0.18167808330000002
SRX4498230,0.0251345353
SRX4498226,0.356410143
SRX4498218,-0.3404962073
SRX4498216,-0.2213690163
SRX4498220,0.2771824191
SRX4498222,0.2846828045
SRX4498225,-0.21913740980000002
SRX4498227,-0.71928422
SRX4498231,-0.410724544
SRX4498229,-0.2488963103
SRX4498217,-0.8318702644
SRX4498221,-0.37144850970000004
SRX4498219,-0.11817456900000001
SRX4498223,-0.5267892968
SRX5079928,-0.2428516899
SRX5079930,-0.33237227350000004
SRX5079929,-0.32850850930000003
SRX5079923,-0.36389167250000004
SRX5079924,-0.20250911200000002
SRX5079922,-0.4492858483
SRX5079920,0.0055786194
SRX5079921,0.0712672943
SRX5079919,-0.0768459137
SRX5079926,-0.3026543915
SRX5079925,-0.2988357881
SRX5079927,-0.3994565523
SRX894005,-1.5866983515
SRX894004,-1.5419498981
SRX894006,-1.3400926254
SRX893999,-0.1087699652
SRX894000,-0.0299085542
SRX893998,0.1386785194
SRX4647489,0.0368211112
SRX4647490,-0.0368211112
SRX4647492,0.3236859811
SRX4647491,-0.010025988100000001
SRX4647496,0.1327330974
SRX4647495,0.08278054850000001
SRX4647499,0.2941568169
SRX4647500,0.2169937686
SRX4647493,-0.0634230399
SRX4647494,0.0980410956
SRX4647497,0.2250188894
SRX4647498,0.3373887698
SRX4505482,-0.1818287007
SRX4505486,-0.1990613622
SRX4505484,-0.6168098710000001
SRX4505473,-0.2855244876
SRX4505476,-0.1273098429
SRX4505480,0.14519263740000002
SRX4505478,0.0051267308
SRX4505474,-0.023009525200000002
SRX4505483,0.19429801
SRX4505485,0.0679433681
SRX4505487,0.25797439510000003
SRX4505488,0.22848317340000002
SRX4505481,0.2921359512
SRX4505477,0.0107973965
SRX4505475,0.4533242931
SRX4505479,0.3763014515
SRX4605773,-0.1403771103
SRX4605774,-0.3259820317
SRX4605772,-0.0012660103
SRX4605771,0.0012660103
SRX5178871,-0.3309502038
SRX5178872,0.2668457167
SRX5178868,0.1423391994
SRX5178870,0.06532361090000001
SRX5178869,-0.2076628103
ERX1404045,0.1416960757
ERX1404046,-0.1416960757
ERX1404043,-0.1314265731
ERX1404044,-0.1449613431
ERX237502,-1.3261308091
ERX237505,-1.2588873411
ERX237506,-1.2339509896
ERX237500,-0.7575261074
ERX237497,-1.1995952239
ERX237499,-0.6317007772000001
ERX237507,-0.0437005919
ERX237496,0.1975376254
ERX237504,-0.1538370336
ERX3772318,-0.0628233371
ERX3772320,-0.1174388527
ERX3772319,0.0395973789
ERX3772321,0.08398138790000001
ERX3772322,-0.2035924547
ERX3772323,0.1196110668
SRX4314262,-0.1721499283
SRX4314263,0.2053056959
SRX4314261,-0.0331557675
SRX4314265,-0.7098537362
SRX4314266,-1.6246089384
SRX4314264,-1.4299977306
SRX4314268,-0.613373893
SRX4314267,-0.7503740418
SRX4314271,-0.788860831
SRX4314272,-0.5500822447
