,0
gene_id,Rv3464
name,rmlB
operon,Op2169
gene_product,dTDP-glucose 4%2C6-dehydratase
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv1049,Rv1353c,Rv1776c,Rv2011c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3464"">External Database</a>"
