,0
gene_id,Rv0283
name,eccB3
operon,Op195
gene_product,ESX-3 secretion system protein EccB3
COG,Function unknown
regulator,"Rv0047c,Rv0135c,Rv0302,Rv0767c,csoR,Rv1353c,Rv1816,Rv2034,Rv2324,zur,lsr2,ideR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0283"">External Database</a>"
