sample,Rv0283
SRX3995807,-0.7257072723
SRX3995806,-0.34699495150000004
SRX3995809,-0.4209766938
SRX3995808,0.21780269630000001
SRX4619048,-0.5346220744
SRX4619047,0.0500736597
SRX4619049,-0.0337032574
SRX4619050,-0.3470913811
SRX3995804,0.0871361135
SRX3995805,-0.0871361135
SRX5089845,0.0894731785
SRX5089844,0.1189788113
SRX5089860,-0.0136100635
SRX5089859,-0.062468754
SRX5089858,0.0760788176
SRX5089854,-0.28933926730000004
SRX5089853,-0.2740141278
SRX5089852,-0.4587552226
SRX5089856,0.6735983482
SRX5089855,0.5963741439
SRX5089857,0.6316739465
SRX5089868,0.8230024604
SRX5089866,0.8197101511
SRX5089867,0.9721344792000001
SRX5089870,1.0806718045
SRX5089869,0.9541771611000001
SRX5089871,0.8193489411
SRX5089846,-0.9405527382000001
SRX5089848,-0.7733685443
SRX5089847,-0.8664764755000001
SRX5089849,0.4227823861
SRX5089850,0.5821084587
SRX5089851,0.4548133595
SRX5089863,-0.0998808372
SRX5089861,-0.25812172910000003
SRX5089862,-0.1246172086
SRX5089865,0.9057501191
SRX5089864,0.6481059971
SRX5388955,0.1033648486
SRX5388957,-0.0611776089
SRX5388954,-0.0054440885
SRX5388956,-0.036743151200000004
SRX5388960,-0.0176579653
SRX5388961,-0.0907994637
SRX5388959,0.0914168696
SRX5388958,0.0788636582
SRX5388964,-0.1461850149
SRX5388965,-0.1431690112
SRX5388962,-0.2710114256
SRX5388963,-0.1891252406
SRX6889335,0.12052602050000001
SRX6889333,-0.12052602050000001
SRX6810002,-0.1040839852
SRX6810004,0.0273711935
SRX6810003,0.0767127917
SRX6810006,-1.5419349102000002
SRX6810005,-1.7293846161
SRX6810007,-1.3843470327
ERX1818322,-0.042917581600000004
ERX1818321,0.042917581600000004
SRX2617830,0.0937338348
SRX2617831,0.13438659220000002
SRX2617833,-0.12180490890000001
SRX2617832,0.0358591908
SRX2617828,-0.0162067124
SRX2617827,0.0319892302
SRX2617829,-0.0157825179
SRX3456119,-0.0694128526
SRX3456118,-0.1278470157
SRX3456117,-0.07214242
SRX3456101,0.0476023115
SRX3456099,0.0521724848
SRX3456100,-0.09977479630000001
SRX3456107,1.4607088799
SRX3456105,1.6251889995000002
SRX4374122,-0.5711023113
SRX4374121,-0.5896408361000001
SRX4374123,-0.8104001426
SRX4374124,-0.0294259578
SRX4374125,-0.0464421898
SRX4374126,0.0758681476
SRX4374127,0.40080672310000004
SRX4374128,0.40750977200000005
SRX4374129,-0.16102489690000002
SRX4374130,-0.0947709486
SRX4374132,0.15212307790000001
SRX4374131,-0.26426727980000003
SRX4374133,0.0942056183
SRX4374135,0.2410419018
SRX4374134,0.3421969756
SRX4374138,0.5901834534
SRX4374136,0.3203443993
SRX4374137,0.22668386640000002
SRX1091379,-0.10690025560000001
SRX1091380,-0.1000162182
SRX1091377,-0.0128584534
SRX1091378,0.0128584534
SRX4647145,-0.001355162
SRX4647146,-0.09936283850000001
SRX4647147,-0.0472919212
SRX4647144,0.0211541235
SRX4647143,-0.0629613025
SRX4647142,0.0418071789
SRX4647155,0.8056058985000001
SRX4647152,0.8445586429
SRX4647153,0.8281197262000001
SRX4647154,0.6869635007
SRX4647148,0.3270673958
SRX4647149,0.3881500419
SRX4647151,0.35804416580000004
SRX4647150,0.46822904130000004
SRX4647123,0.14764568220000002
SRX4647124,-0.1470823829
SRX4647125,-0.0005632993000000001
SRX3103185,-0.1576573997
SRX3103189,-0.42253473220000004
SRX3103187,0.1157469059
SRX3103184,0.2517868627
SRX3103188,-0.21229217560000002
SRX3103186,-0.0394946871
SRX1372110,0.6934089911
SRX1372111,0.7204506475
SRX1372108,0.3572568741
SRX1372109,-0.3572568741
SRX4506085,0.025069903100000002
SRX4506083,-0.0507387931
SRX4506089,0.0893538323
SRX4506087,0.08239479520000001
SRX4506077,-0.0908740298
SRX4506079,0.1177705455
SRX4506075,-0.1176471074
SRX4506081,0.09075059170000001
SRX4506084,0.1556151087
SRX4506086,0.1351210896
SRX4506088,0.1562420853
SRX4506090,0.3220114357
SRX4506078,0.165114907
SRX4506080,0.10595397520000001
SRX4506082,0.1640658671
SRX4506076,0.0649343765
SRX5352221,-0.0040023629000000005
SRX5352223,0.0234710172
SRX5352222,-0.1394900607
SRX5352229,1.8353514663000001
SRX5352227,1.7605458392000002
SRX5352228,1.8511437388
SRX5352231,1.4937091901000001
SRX5352232,1.274407415
SRX5352230,1.4153010079000001
SRX5352225,-0.2078380574
SRX5352224,0.140469656
SRX5352226,0.3355137099
SRX5352220,0.0670444428
SRX5352219,0.031543599400000004
SRX5352218,-0.0985880422
SRX4498228,0.0235736284
SRX4498224,-0.22533867900000001
SRX4498230,0.026898265600000002
SRX4498226,-0.0910290614
SRX4498218,-0.0245791411
SRX4498216,0.2087186678
SRX4498220,-0.036332476600000004
SRX4498222,-0.1478070501
SRX4498225,0.4550703363
SRX4498227,0.3687239592
SRX4498231,0.3841299577
SRX4498229,0.3448397038
SRX4498217,0.5365494935
SRX4498221,0.3962709089
SRX4498219,0.4460473399
