sample,Rv2402
SRX3995807,-0.0879318912
SRX3995806,0.11512206280000001
SRX3995809,-0.2679740375
SRX3995808,0.0960873373
SRX4619048,-0.21183203020000002
SRX4619047,0.0859364549
SRX4619049,0.1370493023
SRX4619050,-0.27313501020000003
SRX3995804,-0.1820987434
SRX3995805,0.1820987434
SRX5089845,0.0370437096
SRX5089844,0.010309167400000001
SRX5089860,-0.0419133748
SRX5089859,-0.021608908000000003
SRX5089858,0.0635222829
SRX5089854,1.0853368333
SRX5089853,1.12178256
SRX5089852,1.0698573808
SRX5089856,0.4232981612
SRX5089855,0.538397166
SRX5089857,0.4633573211
SRX5089868,0.7548104812
SRX5089866,0.7598825425
SRX5089867,0.7272200711
SRX5089870,0.4085502931
SRX5089869,0.4890901736
SRX5089871,0.4123909591
SRX5089846,0.6929656863
SRX5089848,0.627886928
SRX5089847,0.6231838951
SRX5089849,0.4292632952
SRX5089850,0.3561144894
SRX5089851,0.334191516
SRX5089863,0.5758297635
SRX5089861,0.7077451089
SRX5089862,0.6466161484
SRX5089865,0.2940246776
SRX5089864,0.3209493653
SRX5388955,-0.0582352324
SRX5388957,0.0007091773000000001
SRX5388954,0.0517951844
SRX5388956,0.0057308707000000006
SRX5388960,-0.2491134106
SRX5388961,-0.0642801138
SRX5388959,-0.296865755
SRX5388958,-0.2945579433
SRX5388964,-0.06909207590000001
SRX5388965,0.0555083321
SRX5388962,0.037379356
SRX5388963,-0.0274208724
SRX6889335,0.0487423405
SRX6889333,-0.0487423405
SRX6810002,0.0204646432
SRX6810004,0.0283917211
SRX6810003,-0.0488563643
SRX6810006,-0.638066396
SRX6810005,-0.5184426859
SRX6810007,-0.73472496
ERX1818322,0.0476413413
ERX1818321,-0.0476413413
SRX2617830,0.6328062848
SRX2617831,0.6411936607000001
SRX2617833,-0.1746686526
SRX2617832,-0.1681629239
SRX2617828,-0.0185595703
SRX2617827,0.0483144846
SRX2617829,-0.0297549142
SRX3456119,0.2858788037
SRX3456118,-0.0772559897
SRX3456117,0.3666646001
SRX3456101,0.1520910513
SRX3456099,-0.5051332078
SRX3456100,0.35304215640000003
SRX3456107,2.6313119378
SRX3456105,2.6208887566
SRX4374122,0.133124875
SRX4374121,0.0293000079
SRX4374123,0.08072127550000001
SRX4374124,0.0537429254
SRX4374125,0.004538480100000001
SRX4374126,-0.0582814054
SRX4374127,-0.1105787346
SRX4374128,-0.0128911917
SRX4374129,-0.1762164852
SRX4374130,0.3043963062
SRX4374132,-0.0599541368
SRX4374131,0.2528930761
SRX4374133,-0.2485942107
SRX4374135,-0.5150449456
SRX4374134,-0.3696902896
SRX4374138,-0.16778170080000002
SRX4374136,0.1349185101
SRX4374137,0.0411157563
SRX1091379,0.0885072556
SRX1091380,0.0017320830000000001
SRX1091377,0.012619133400000001
SRX1091378,-0.012619133400000001
SRX4647145,0.013356298
SRX4647146,0.105527
SRX4647147,0.0580192124
SRX4647144,-0.0285732411
SRX4647143,0.0519030155
SRX4647142,-0.0233297745
SRX4647155,0.060170313700000005
SRX4647152,0.125672537
SRX4647153,0.08788798490000001
SRX4647154,-0.21680603880000002
SRX4647148,0.1166354425
SRX4647149,0.0989325842
SRX4647151,0.23618974280000002
SRX4647150,0.1023125629
SRX4647123,0.0403222711
SRX4647124,-0.0151427325
SRX4647125,-0.025179538600000002
