,0
gene_id,Rv0894
name,Rv0894
operon,Op581
gene_product,transcriptional regulator
COG,Transcription
regulator,"whiB5,Rv0324,Rv0767c,Rv0894,Rv1353c,Rv3249c,whiB3,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0894"">External Database</a>"
