,0
gene_id,Rv0573c
name,pncB2
operon,Op379
gene_product,nicotinic acid phosphoribosyltransferase PncB2
COG,Nucleotide transport and metabolism
regulator,"Rv0023,Rv0047c,Rv0653c,csoR,marR,Rv1816,Rv2021c,devR,kstR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0573c"">External Database</a>"
