sample,Rv3755c
SRX3995807,0.09652338170000001
SRX3995806,0.1919554758
SRX3995809,0.2182351089
SRX3995808,0.3225953606
SRX4619048,0.21799125060000002
SRX4619047,0.1724867383
SRX4619049,0.4261499574
SRX4619050,0.5131737142
SRX3995804,0.16340410390000001
SRX3995805,-0.16340410390000001
SRX5089845,-0.2245445361
SRX5089844,-0.3092715781
SRX5089860,-0.0402834505
SRX5089859,0.062349859300000005
SRX5089858,-0.0220664088
SRX5089854,0.07169180900000001
SRX5089853,0.24146948540000002
SRX5089852,0.37069898030000004
SRX5089856,-0.2681697141
SRX5089855,-0.2188855566
SRX5089857,-0.3322005959
SRX5089868,0.6669875470000001
SRX5089866,0.7424837654
SRX5089867,0.7524797585
SRX5089870,0.0289175128
SRX5089869,-0.0454344459
SRX5089871,-0.0439306603
SRX5089846,0.1731701659
SRX5089848,0.273073608
SRX5089847,0.0238266622
SRX5089849,-0.3550148172
SRX5089850,-0.333401904
SRX5089851,-0.2931020542
SRX5089863,0.4984975735
SRX5089861,0.740469479
SRX5089862,0.7462227684
SRX5089865,-0.1761495669
SRX5089864,-0.1119617797
SRX5388955,-0.0902119668
SRX5388957,0.0954836964
SRX5388954,-0.0275712732
SRX5388956,0.0222995436
SRX5388960,0.6415134489000001
SRX5388961,0.6074727854
SRX5388959,0.6644663584
SRX5388958,0.46510777070000003
SRX5388964,-0.1699696661
SRX5388965,-0.1242960262
SRX5388962,-0.19152685390000002
SRX5388963,-0.1351649676
SRX6889335,-0.0887302424
SRX6889333,0.0887302424
SRX6810002,0.0466985168
SRX6810004,-0.07620176050000001
SRX6810003,0.0295032437
SRX6810006,0.5706281432
SRX6810005,0.5048033543
SRX6810007,0.7455017556
ERX1818322,-0.1646413105
ERX1818321,0.1646413105
SRX2617830,0.5074390465
SRX2617831,0.45399195270000003
SRX2617833,0.4369910441
SRX2617832,0.3125847572
SRX2617828,-0.1112617615
SRX2617827,-0.059136813
SRX2617829,0.1703985745
SRX3456119,-0.0262981577
SRX3456118,-0.11799579930000001
SRX3456117,0.0982648841
SRX3456101,0.0966894465
SRX3456099,-0.37398170550000004
SRX3456100,0.27729225900000004
SRX3456107,2.3039263626
SRX3456105,2.4483843944
SRX4374122,0.2217532042
SRX4374121,0.27067427320000004
SRX4374123,0.12362798820000001
SRX4374124,-0.0562316041
SRX4374125,-0.0428160763
SRX4374126,0.0990476804
SRX4374127,0.048552455
SRX4374128,0.2463342742
SRX4374129,-0.19020591950000001
SRX4374130,-0.31305909400000004
SRX4374132,-0.7547550557
SRX4374131,-0.6005249612
SRX4374133,0.1613138983
SRX4374135,-0.139441901
SRX4374134,0.16192445660000002
SRX4374138,-0.8185257308
SRX4374136,-0.435790112
SRX4374137,-0.5141848151
SRX1091379,-0.279203861
SRX1091380,-0.23796702520000002
SRX1091377,0.059842844000000006
SRX1091378,-0.059842844000000006
SRX4647145,-0.0315356778
SRX4647146,0.0386947359
SRX4647147,0.0046893994000000005
SRX4647144,-0.0233892139
SRX4647143,0.0018072542
SRX4647142,0.0215819597
SRX4647155,-0.1458550392
SRX4647152,-0.2356900792
SRX4647153,-0.15061058800000002
SRX4647154,-0.1426133325
SRX4647148,-0.15289032360000002
SRX4647149,-0.0945292237
SRX4647151,-0.21206557
SRX4647150,-0.1801798707
SRX4647123,-0.00039883000000000003
SRX4647124,-0.0358032706
SRX4647125,0.0362021006
SRX3103185,-0.2695541249
SRX3103189,-0.041789940500000004
SRX3103187,-0.0788899452
SRX3103184,-0.091523355
SRX3103188,0.029469229000000003
SRX3103186,0.062054126
SRX1372110,-0.3967365088
SRX1372111,-0.47588180100000005
SRX1372108,-0.0859827742
SRX1372109,0.0859827742
SRX4506085,0.14524885
SRX4506083,0.15098465
SRX4506089,0.1801934534
SRX4506087,0.1685562484
SRX4506077,0.0485040778
SRX4506079,-0.0026166596
SRX4506075,-0.0265912656
SRX4506081,-0.0192961527
SRX4506084,-0.2459160111
SRX4506086,-0.1451952464
SRX4506088,-0.1930359738
SRX4506090,-0.2044246127
SRX4506078,-0.3642237059
SRX4506080,-0.2875746067
SRX4506082,-0.35998043760000004
SRX4506076,-0.24204487
SRX5352221,0.2865980454
SRX5352223,0.3277440642
SRX5352222,0.0097335504
SRX5352229,-0.8848046381
SRX5352227,-0.7170566908
SRX5352228,-0.8995693092
SRX5352231,-2.6385385477
SRX5352232,-2.6215394889
SRX5352230,-3.107885487
SRX5352225,0.12494491960000001
SRX5352224,0.1585567436
SRX5352226,-0.1040516328
SRX5352220,0.0158892072
SRX5352219,-0.0396864604
SRX5352218,0.0237972532
SRX4498228,0.0862680346
SRX4498224,-0.0167215655
SRX4498230,0.2290931598
SRX4498226,-0.0297254115
SRX4498218,-0.0482910014
SRX4498216,0.051438331000000004
SRX4498220,0.050790096
SRX4498222,-0.053937425500000004
SRX4498225,0.1355014575
SRX4498227,0.1308205322
SRX4498231,0.1888197754
SRX4498229,0.1683226196
SRX4498217,0.1322415025
SRX4498221,0.18313038410000002
SRX4498219,0.18076973970000002
SRX4498223,0.3116368748
SRX5079928,-0.1767276798
SRX5079930,-0.1164392457
SRX5079929,-0.1562640082
SRX5079923,-0.2132018101
SRX5079924,-0.07748731190000001
SRX5079922,-0.2382768798
SRX5079920,-0.028944314000000002
SRX5079921,-0.0027638323
SRX5079919,0.031708146300000004
SRX5079926,-0.1195001235
SRX5079925,-0.1699829564
SRX5079927,-0.09347334580000001
SRX894005,-0.470431431
SRX894004,-0.35661425690000004
SRX894006,-0.586330283
SRX893999,0.1379915226
SRX894000,-0.0994264365
SRX893998,-0.0385650862
SRX4647489,0.09877754650000001
SRX4647490,-0.09877754650000001
SRX4647492,0.042695720400000005
SRX4647491,0.0510213648
SRX4647496,0.3126962016
SRX4647495,0.2588644663
SRX4647499,0.0248513203
SRX4647500,0.1157499017
SRX4647493,0.0732812441
SRX4647494,0.16359899290000002
SRX4647497,0.0854266279
SRX4647498,0.22499154500000001
SRX4505482,-0.0218876402
SRX4505486,-0.2087493114
SRX4505484,0.3056759665
SRX4505473,-0.1102735027
SRX4505476,0.0440518094
SRX4505480,-0.0908999174
SRX4505478,-0.021891713900000002
SRX4505474,0.068739822
SRX4505483,-0.0953636276
SRX4505485,-0.0929313144
SRX4505487,-0.1213097216
SRX4505488,-0.2063433822
SRX4505481,-0.15801491410000001
SRX4505477,-0.2827463269
SRX4505475,-0.3045923303
SRX4505479,-0.0504184926
SRX4605773,-0.08372257300000001
SRX4605774,-0.0713872432
SRX4605772,-0.0164067488
SRX4605771,0.0164067488
