,0
gene_id,Rv1088
name,PE9
operon,Op710
gene_product,PE family protein PE9
COG,Lipid transport and metabolism
regulator,"Rv0023,Rv0047c,Rv0081,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1088"">External Database</a>"
