,0
gene_id,Rv3449
name,mycP4
operon,Op2160
gene_product,membrane-anchored mycosin
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv0324,csoR,Rv2011c,ethR,sigM"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3449"">External Database</a>"
