,0
gene_id,Rv3063
name,cstA
operon,Op1923
gene_product,carbon starvation protein A
COG,Signal transduction mechanisms
regulator,"Rv0324,csoR,whiA,Rv1776c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3063"">External Database</a>"
