,0
gene_id,Rv1741
name,vapC34
operon,Op1087
gene_product,ribonuclease VapC34
COG,"Replication, recombination and repair"
regulator,Rv0023
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1741"">External Database</a>"
