,0
gene_id,Rv1128c
name,Rv1128c
operon,Op735
gene_product,hypothetical protein
COG,Defense mechanisms
regulator,"Rv0081,Rv0678,Rv0767c,Rv2250c,lsr2,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1128c"">External Database</a>"
