sample,Rv0115a
SRX3995807,0.2924402332
SRX3995806,0.47088729960000003
SRX3995809,-0.1651015357
SRX3995808,-0.6330620198
SRX4619048,-0.10067914110000001
SRX4619047,-0.1154530294
SRX4619049,-1.4199300422
SRX4619050,-0.5694502364
SRX3995804,-0.2109430347
SRX3995805,0.2109430347
SRX5089845,-0.11431809600000001
SRX5089844,-0.1473598332
SRX5089860,-0.1062484291
SRX5089859,0.0131742614
SRX5089858,0.0930741677
SRX5089854,-1.5946381576
SRX5089853,-1.8196739708
SRX5089852,-1.7982607383
SRX5089856,0.6864634975
SRX5089855,0.6631788778000001
SRX5089857,0.8682208496
SRX5089868,-0.5931858001
SRX5089866,-1.2752810574
SRX5089867,-0.9712573633
SRX5089870,1.054285353
SRX5089869,0.89690868
SRX5089871,0.6577442211
SRX5089846,-1.1606509937
SRX5089848,-1.099969339
SRX5089847,-1.8396896241
SRX5089849,1.0296564288
SRX5089850,0.8753863362000001
SRX5089851,0.7058854247
SRX5089863,-0.5953649459
SRX5089861,-0.5270370259
SRX5089862,-0.493031235
SRX5089865,1.1510343062
SRX5089864,1.3031906854
SRX5388955,0.0813927468
SRX5388957,-0.0394979441
SRX5388954,0.0469783763
SRX5388956,-0.0888731789
SRX5388960,-1.4663865462
SRX5388961,-0.7279715643
SRX5388959,-1.2268708415
SRX5388958,-1.7278786189000002
SRX5388964,0.1375852898
SRX5388965,-0.0311698291
SRX5388962,-0.0455267169
SRX5388963,-0.013263952300000001
SRX6889335,-0.1297327436
SRX6889333,0.1297327436
SRX6810002,0.1309000944
SRX6810004,-0.4713386322
SRX6810003,0.3404385379
SRX6810006,-1.9927254709
SRX6810005,-2.2752741361
SRX6810007,-2.5985160881000002
ERX1818322,0.0162246479
ERX1818321,-0.0162246479
SRX2617830,1.2771799816
SRX2617831,1.2409890978
SRX2617833,-0.2823673111
SRX2617832,-0.5528470453000001
SRX2617828,-0.024414954200000002
SRX2617827,0.11398872880000001
SRX2617829,-0.0895737746
SRX3456119,0.6472885484
SRX3456118,0.6894253332
SRX3456117,-1.5960207387
SRX3456101,0.36314810140000003
SRX3456099,0.12676229990000001
SRX3456100,-0.4899104013
SRX3456107,2.8019362115
SRX3456105,2.8783084919
SRX4374122,-0.9486869667000001
SRX4374121,-1.1464655992
SRX4374123,-0.8735505436000001
SRX4374124,-0.0818024411
SRX4374125,0.09590077620000001
SRX4374126,-0.014098335200000001
SRX4374127,0.2633154172
SRX4374128,0.5722558214
SRX4374129,0.3206110509
SRX4374130,-0.028815767500000002
