,0
gene_id,Rv0596c
name,vapB4
operon,Op390
gene_product,antitoxin VapB4
COG,"Cell cycle control, cell division, chromosome partitioning"
regulator,"Rv0023,Rv1776c,Rv2021c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0596c"">External Database</a>"
