,0
gene_id,Rv3421c
name,Rv3421c
operon,Op2143
gene_product,hypothetical protein
COG,"Post-translational modification, protein turnover,and chaperones"
regulator,"Rv0047c,trcR,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3421c"">External Database</a>"
