,0
gene_id,Rv0652
name,rplL
operon,Op427
gene_product,50S ribosomal protein L7/L12
COG,"Translation, ribosomal structure and biogenesis"
regulator,"csoR,marR,whiA,Rv2011c,Rv2324"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0652"">External Database</a>"
